ID	Description	pvalue	p.adjust	ES	NES	size	leadingEdge
GO:0000730	DNA recombinase assembly [biological_process]	0.228110599078341	0.703885753771738	0.616528703454206	1.26913195959301	6	YDR076W/YDR004W/YML032C/YLR376C/YHL006C
GO:0006972	hyperosmotic response [biological_process]	0.226315789473684	0.703885753771738	-0.599555605605949	-1.26139518533385	8	YGR014W/YLR113W/YOR028C
GO:0000492	box C/D snoRNP assembly [biological_process]	0.233333333333333	0.703885753771738	-0.595184930123264	-1.252199793015	8	YDR190C/YMR186W/YPL240C/YPL235W/YHR040W
GO:0043504	mitochondrial DNA repair [biological_process]	0.225382932166302	0.703885753771738	0.692328681797151	1.24053323303516	4	YDL059C/YER095W/YML032C
GO:1901673	regulation of mitotic spindle assembly [biological_process]	0.227571115973742	0.703885753771738	0.691468227555287	1.23899144788224	4	YPR120C/YDL155W
GO:0031647	regulation of protein stability [biological_process]	0.234135667396061	0.703885753771738	0.686177171946483	1.22951079152185	4	YHR071W/YIL050W/YDR313C
GO:0034244	negative regulation of transcription elongation by RNA polymerase II [biological_process]	0.232558139534884	0.703885753771738	-0.82115857740954	-1.22570114496625	2	YIL131C
GO:0032780	negative regulation of ATP-dependent activity [biological_process]	0.23191094619666	0.703885753771738	-0.766680731680516	-1.22419645909446	3	YCR021C
GO:0006641	triglyceride metabolic process [biological_process]	0.23191094619666	0.703885753771738	-0.764698192818956	-1.22103084275111	3	YER043C/YMR210W
GO:0000956	nuclear-transcribed mRNA catabolic process [biological_process]	0.233898305084746	0.703885753771738	-0.565366556952852	-1.21876786907977	9	YKL009W/YLR136C/YOR359W/YGL246C/YMR080C
GO:0006406	mRNA export from nucleus [biological_process]	0.229197080291971	0.703885753771738	-0.449591941198617	-1.20958237897496	26	YBR034C/YDR395W/YMR308C/YDR381W/YJR042W
GO:0035494	SNARE complex disassembly [biological_process]	0.23110151187905	0.703885753771738	0.731985712273281	1.20844352896957	3	YBL050W
GO:0061024	membrane organization [biological_process]	0.23110151187905	0.703885753771738	0.731721742216099	1.20800773780303	3	YPL218W
GO:0061163	endoplasmic reticulum polarization [biological_process]	0.23110151187905	0.703885753771738	0.731306346119852	1.20732195566814	3	YMR124W/YER120W/YDL225W
GO:0009299	mRNA transcription [biological_process]	0.232032854209446	0.703885753771738	0.792102691014013	1.19126065470357	2	YDR191W
GO:0046459	short-chain fatty acid metabolic process [biological_process]	0.232032854209446	0.703885753771738	0.792102691014013	1.19126065470357	2	YDR191W
GO:0007131	reciprocal meiotic recombination [biological_process]	0.228782287822878	0.703885753771738	0.322884732100119	1.14570080773293	43	YAR007C/YBR073W/YMR133W/YJL074C/YER095W/YJL173C/YGL250W/YDR386W/YIR025W/YPR007C/YLR035C/YLR394W/YPL164C/YER173W
GO:0006897	endocytosis [biological_process]	0.231132075471698	0.703885753771738	0.288601889399476	1.130356104368	72	YLL050C/YOR327C/YML001W/YBR207W/YIL041W/YHR114W/YKL129C/YHR073W/YBR109C/YOR237W/YOL018C/YKR001C/YAL030W/YGR167W/YMR109W/YGL181W/YOR043W/YKR014C/YML052W/YAL026C/YHR161C/YCR094W
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport [biological_process]	0.233183856502242	0.703885753771738	0.282647128674772	1.10848171170521	71	YER074W-A/YDL058W/YAR002C-A/YJL192C/YLR080W/YPL249C/YBL040C/YLR043C/YGR284C/YPL053C/YNL263C/YKR068C/YBL078C/YMR292W/YKL196C/YGR172C
GO:0048278	vesicle docking [biological_process]	0.23568281938326	0.706629016588431	0.638074530786431	1.23572437278343	5	YOR177C/YGL124C
GO:0006673	inositol phosphoceramide metabolic process [biological_process]	0.236697247706422	0.706629016588431	-0.707715924332398	-1.23003283888292	4	YMR272C
GO:0015824	proline transport [biological_process]	0.238512035010941	0.706629016588431	0.685062344191628	1.22751321303728	4	YOR348C/YJR001W
GO:0036151	phosphatidylcholine acyl-chain remodeling [biological_process]	0.236434108527132	0.706629016588431	-0.818663838812301	-1.22197737706179	2	YMR008C/YGR149W
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway [biological_process]	0.238372093023256	0.706629016588431	-0.816826138335651	-1.21923433614339	2	YOR107W
GO:1905786	positive regulation of anaphase-promoting complex-dependent catabolic process [biological_process]	0.237580993520518	0.706629016588431	0.728692882855759	1.20300735947215	3	YGR225W
GO:0006357	regulation of transcription by RNA polymerase II [biological_process]	0.237735849056604	0.706629016588431	-0.355614853698011	-1.15531892865979	76	YIL056W/YCR084C/YMR136W/YPL230W/YPL086C/YKL110C/YBL054W/YBR112C/YDR190C/YPL082C/YMR312W/YLR113W/YOR028C/YHR206W/YHR178W/YCR093W/YGR200C/YBR172C/YPL235W/YGL115W
GO:0007114	cell budding [biological_process]	0.244239631336406	0.70713755148896	0.605977049345213	1.2474112491358	6	YKR089C/YBR109C
GO:0090158	endoplasmic reticulum membrane organization [biological_process]	0.244239631336406	0.70713755148896	0.605561649868313	1.24655614417608	6	YER120W/YOR086C/YNL087W/YML072C
GO:0015891	siderophore transport [biological_process]	0.245614035087719	0.70713755148896	-0.587729638222254	-1.23651472690726	8	YHL047C/YEL065W/YHL040C
GO:0001934	positive regulation of protein phosphorylation [biological_process]	0.246606334841629	0.70713755148896	0.552648397755118	1.23204705559935	7	YDR052C
GO:0071036	nuclear polyadenylation-dependent snoRNA catabolic process [biological_process]	0.248175182481752	0.70713755148896	-0.658409941146092	-1.22944512323149	5	YOR001W/YIL079C
GO:0071037	nuclear polyadenylation-dependent snRNA catabolic process [biological_process]	0.248175182481752	0.70713755148896	-0.658409941146092	-1.22944512323149	5	YOR001W/YIL079C
GO:0006277	DNA amplification [biological_process]	0.24507658643326	0.70713755148896	0.683033788965441	1.22387839298823	4	YDL059C/YML032C
GO:0007234	osmosensory signaling via phosphorelay pathway [biological_process]	0.24507658643326	0.70713755148896	0.682991513437058	1.22380264255454	4	YIL147C/YNR031C/YDL235C/YLR006C
GO:0009094	L-phenylalanine biosynthetic process [biological_process]	0.244036697247706	0.70713755148896	-0.701749421209191	-1.21966286623921	4	YHR137W/YNL316C/YPR060C
GO:0018364	peptidyl-glutamine methylation [biological_process]	0.24031007751938	0.70713755148896	-0.816296786939676	-1.21844420055936	2	YNR046W
GO:0043488	regulation of mRNA stability [biological_process]	0.247706422018349	0.70713755148896	-0.698748390028429	-1.21444697837244	4	YNL016W/YGL122C/YGL107C
GO:0071786	endoplasmic reticulum tubular network organization [biological_process]	0.247706422018349	0.70713755148896	-0.698711707112832	-1.21438322229566	4	YDL204W/YPR028W
GO:0006110	regulation of glycolytic process [biological_process]	0.244186046511628	0.70713755148896	-0.811689220705184	-1.21156672358416	2	YOL136C
GO:0000045	autophagosome assembly [biological_process]	0.248587570621469	0.70713755148896	0.419237162474975	1.20196325147375	17	YPR049C/YPR185W/YKR001C/YBR217W/YJL178C/YNL242W/YGL180W/YNR007C/YDR108W/YLR423C/YDL149W/YPL250C
GO:0051014	actin filament severing [biological_process]	0.241900647948164	0.70713755148896	0.727152357555835	1.20046408875157	3	YLL050C
GO:0031138	negative regulation of conjugation with cellular fusion [biological_process]	0.240246406570842	0.70713755148896	0.7886797096241	1.18611275772273	2	YDL214C
GO:0080058	protein deglutathionylation [biological_process]	0.24435318275154	0.70713755148896	0.786555397512643	1.18291795802643	2	YLR043C
GO:0035356	intracellular triglyceride homeostasis [biological_process]	0.248459958932238	0.70713755148896	0.785803780698192	1.18178758497174	2	YPR139C
GO:0042138	meiotic DNA double-strand break formation [biological_process]	0.247252747252747	0.70713755148896	0.417524437355398	1.17286684301011	16	YMR133W/YMR076C/YDR369C/YPR007C/YDL074C/YDR014W/YGL244W/YHR157W
GO:0030010	establishment of cell polarity [biological_process]	0.246153846153846	0.70713755148896	0.371138047373749	1.14813525636186	23	YOR127W/YDR309C/YLL021W
GO:0006307	DNA alkylation repair [biological_process]	0.250513347022587	0.71119892554325	0.782078472958643	1.17618501274578	2	YER142C/YDL200C
GO:0032974	amino acid transmembrane export from vacuole [biological_process]	0.25164113785558	0.712983223924143	0.680982036349717	1.22020200723	4	YER119C/YNL101W/YKL146W
GO:0031496	positive regulation of mating type switching [biological_process]	0.257884972170686	0.722077922077922	-0.759604721713448	-1.21289784940172	3	YOR290C
GO:0010603	regulation of cytoplasmic mRNA processing body assembly [biological_process]	0.257884972170686	0.722077922077922	-0.75923634435213	-1.21230964333015	3	YNL098C/YDL160C/YIL033C
GO:0006362	transcription elongation by RNA polymerase I [biological_process]	0.257042253521127	0.722077922077922	-0.621621210832413	-1.21035940650873	6	YNL248C/YJL148W
GO:0042791	5S class rRNA transcription by RNA polymerase III [biological_process]	0.256944444444444	0.722077922077922	0.519296768004432	1.20412256858152	8	YAL001C/YGR047C
GO:0090029	negative regulation of pheromone-dependent signal transduction involved in conjugation with cellular fusion [biological_process]	0.257019438444924	0.722077922077922	0.721576544557133	1.19125891572149	3	YHR158C
GO:0043388	positive regulation of DNA binding [biological_process]	0.256673511293634	0.722077922077922	0.777304520723162	1.16900536100355	2	YPL024W
GO:0000493	box H/ACA snoRNP assembly [biological_process]	0.25974025974026	0.725849492972781	-0.755524129397207	-1.20638216893901	3	YDL208W/YNL124W/YIL104C
GO:0009249	protein lipoylation [biological_process]	0.260948905109489	0.727802805656934	-0.65163305827722	-1.21679068855005	5	YAL044C/YJL046W/YCR008W/YLR239C
GO:0016071	mRNA metabolic process [biological_process]	0.26431718061674	0.732902784312048	0.626827602338309	1.21394305581852	5	YPR155C/YFR023W/YPL005W
GO:0090155	negative regulation of sphingolipid biosynthetic process [biological_process]	0.26431718061674	0.732902784312048	0.625863111771659	1.21207517919436	5	YLR350W
GO:0097051	establishment of protein localization to endoplasmic reticulum membrane [biological_process]	0.263498920086393	0.732902784312048	0.720200279293849	1.18898682376166	3	YGL020C/YER083C
GO:0097695	establishment of protein-containing complex localization to telomere [biological_process]	0.266519823788546	0.733347776895116	0.625497512057729	1.21136714203664	5	YLR442C/YDR227W/YMR284W
GO:0006633	fatty acid biosynthetic process [biological_process]	0.267889908256881	0.733347776895116	-0.694396508439896	-1.20688326943106	4	YLR372W/YER061C
GO:0051292	nuclear pore complex assembly [biological_process]	0.275	0.733347776895116	-0.595557399697975	-1.20330320643903	7	YLR347C/YER105C/YPR028W
GO:0090338	positive regulation of formin-nucleated actin cable assembly [biological_process]	0.281938325991189	0.733347776895116	0.620869590509567	1.20240449711592	5	YDR309C/YKR055W
GO:0019413	acetate biosynthetic process [biological_process]	0.278899082568807	0.733347776895116	-0.691232652611053	-1.20138438713498	4	YPL061W/YER073W
GO:0070649	formin-nucleated actin cable assembly [biological_process]	0.281938325991189	0.733347776895116	0.620236339239317	1.2011781136905	5	YNL271C/YIL159W/YOL112W
GO:0000105	L-histidine biosynthetic process [biological_process]	0.275	0.733347776895116	-0.593854387730363	-1.19986232943495	7	YCL030C/YER055C/YBR248C/YOR202W/YIL020C
GO:0060628	regulation of ER to Golgi vesicle-mediated transport [biological_process]	0.269016697588126	0.733347776895116	-0.749690648753757	-1.19706756632436	3	YNR051C/YPL204W/YER151C
GO:0045471	response to ethanol [biological_process]	0.269016697588126	0.733347776895116	-0.749422950506301	-1.19664011949663	3	YER028C
GO:0006998	nuclear envelope organization [biological_process]	0.276018099547511	0.733347776895116	0.536331075253419	1.1956700223443	7	YPL218W/YHR004C/YAL009W/YIL040W/YHR036W
GO:0007097	nuclear migration [biological_process]	0.275711159737418	0.733347776895116	0.667165239853643	1.19544469805284	4	YOL006C/YOR195W/YMR294W
GO:0018216	peptidyl-arginine methylation [biological_process]	0.272727272727273	0.733347776895116	-0.748455943317887	-1.19509605202883	3	YBR034C/YDR465C
GO:0006003	fructose 2,6-bisphosphate metabolic process [biological_process]	0.276437847866419	0.733347776895116	-0.747860461276529	-1.19414521685539	3	YOL136C
GO:0030042	actin filament depolymerization [biological_process]	0.277899343544858	0.733347776895116	0.666045244359818	1.193437859874	4	YLL050C
GO:0007017	microtubule-based process [biological_process]	0.277899343544858	0.733347776895116	0.66577122478758	1.19294686420272	4	YLR429W/YLR412W/YNL090W
GO:0006790	sulfur compound metabolic process [biological_process]	0.272887323943662	0.733347776895116	-0.612525416597616	-1.19264897462528	6	YFR055W
GO:0006273	lagging strand elongation [biological_process]	0.277899343544858	0.733347776895116	0.665522719486676	1.19250158569201	4	YHR164C/YJR006W
GO:0000917	division septum assembly [biological_process]	0.277899343544858	0.733347776895116	0.665442431349167	1.1923577232385	4	YNL233W/YPR111W/YDL225W
GO:0045905	positive regulation of translational termination [biological_process]	0.277131782945736	0.733347776895116	-0.796217744786144	-1.18847324776843	2	YJR047C/YBR271W
GO:0000281	mitotic cytokinesis [biological_process]	0.272506082725061	0.733347776895116	0.485525218410328	1.18681463324073	10	YCR002C/YKL048C/YLR314C/YPR111W/YIL106W
GO:0006564	L-serine biosynthetic process [biological_process]	0.27906976744186	0.733347776895116	-0.794973267160689	-1.18661568006791	2	YOR184W
GO:0070058	tRNA gene clustering [biological_process]	0.280542986425339	0.733347776895116	0.531958946841728	1.18592301510027	7	YFR031C/YFR027W/YLR086W
GO:0006493	protein O-linked glycosylation [biological_process]	0.274706867671692	0.733347776895116	-0.521135230774709	-1.1826762684701	12	YER001W
GO:2001125	negative regulation of translational frameshifting [biological_process]	0.281007751937985	0.733347776895116	-0.791784939749266	-1.18185662783827	2	YMR116C
GO:0032888	regulation of mitotic spindle elongation [biological_process]	0.276457883369331	0.733347776895116	0.711184689086276	1.17410288345585	3	YGL216W
GO:0032874	positive regulation of stress-activated MAPK cascade [biological_process]	0.280777537796976	0.733347776895116	0.708595273603058	1.16982798801453	3	YBR103W/YCR033W
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen [biological_process]	0.281795511221945	0.733347776895116	0.467186429222138	1.16741726298452	11	YMR256C/YDL067C/YJR048W/YNL052W
GO:0019354	siroheme biosynthetic process [biological_process]	0.271047227926078	0.733347776895116	0.772887946270767	1.16236317756775	2	YKR069W/YBR213W
GO:0032297	negative regulation of DNA-templated DNA replication initiation [biological_process]	0.271047227926078	0.733347776895116	0.772182653457004	1.16130247219632	2	YBR275C
GO:0007096	regulation of exit from mitosis [biological_process]	0.269135802469136	0.733347776895116	0.447925544679296	1.16043721111497	12	YDR309C/YLR229C/YDL089W/YHR061C/YNL298W/YIL106W
GO:2000059	negative regulation of ubiquitin-dependent protein catabolic process [biological_process]	0.271047227926078	0.733347776895116	0.771474019088017	1.16023674138651	2	YJR017C/YDL139C
GO:0006612	protein targeting to membrane [biological_process]	0.273684210526316	0.733347776895116	0.411894922287567	1.14582477597874	15	YOL110W/YLR119W/YDL142C/YLR301W/YLR246W
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [biological_process]	0.28169014084507	0.733347776895116	0.394609031471682	1.14578511593369	18	YIL046W/YDR054C/YLR224W/YOL133W
GO:0030968	endoplasmic reticulum unfolded protein response [biological_process]	0.275949367088608	0.733347776895116	0.432823006063849	1.14509882633	13	YHL020C/YHR029C/YFR026C/YDR057W/YOL013C
GO:0043111	replication fork arrest [biological_process]	0.288546255506608	0.733576313894888	0.61952748273863	1.19980530971159	5	YOL090W/YNL273W/YMR048W/YDR097C
GO:0016560	protein import into peroxisome matrix, docking [biological_process]	0.295154185022026	0.733576313894888	0.617399926699824	1.19568498720259	5	YDR142C/YLR191W/YGL153W/YDR244W
GO:0000154	rRNA modification [biological_process]	0.291743119266055	0.733576313894888	-0.687547753520982	-1.19497991503972	4	YLR197W/YPL266W/YOR201C
GO:0007231	osmosensory signaling pathway [biological_process]	0.295154185022026	0.733576313894888	0.616803953199221	1.19453079761393	5	YPR075C/YLR248W
GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [biological_process]	0.293577981651376	0.733576313894888	-0.686871338274542	-1.1938042837769	4	YLR264W/YGL178W/YOR167C
