tx_id	gene_id
YNL007C_id001	YNL007C
YNL007C_id002	YNL007C
YNL006W_id003	YNL006W
YNL006W_id001	YNL006W
YNL005C_id002	YNL005C
YNL005C_id001	YNL005C
YNL004W_id001	YNL004W
YNL004W_id002	YNL004W
YNL003C_id001	YNL003C
YNL003C_id005	YNL003C
YNL002C_id001	YNL002C
YNL002C_id003	YNL002C
YNL001W_id002	YNL001W
YNL001W_id001	YNL001W
YNR001C_id002	YNR001C
YNR001C_id001	YNR001C
YNR001W-A_id001	YNR001W-A
YNR002C_id027	YNR002C
YNR002C_id001	YNR002C
YNR003C_id001	YNR003C
YNR003C_id002	YNR003C
YNR003W-A_mRNA	YNR003W-A
YNR004W_id003	YNR004W
YNR004W_id001	YNR004W
YNR006W_id001	YNR006W
YNR006W_id003	YNR006W
YNR005C_mRNA	YNR005C
YNR007C_id001	YNR007C
YNR007C_id003	YNR007C
YNR008W_id002	YNR008W
YNR008W_id001	YNR008W
YNR009W_id001	YNR009W
YNR009W_id003	YNR009W
YNR010W_id001	YNR010W
YNR010W_id004	YNR010W
YNR011C_id001	YNR011C
YNR011C_id006	YNR011C
YNR012W_id001	YNR012W
YNR012W_id002	YNR012W
YNR013C_id003	YNR013C
YNR013C_id001	YNR013C
YNR014W_id001	YNR014W
YNR014W_id003	YNR014W
YNR015W_id003	YNR015W
YNR015W_id001	YNR015W
YNR016C_mRNA	YNR016C
YNR017W_id002	YNR017W
YNR017W_id001	YNR017W
YNR018W_id001	YNR018W
YNR018W_id003	YNR018W
YNR019W_mRNA	YNR019W
YNR020C_mRNA	YNR020C
YNR021W_id003	YNR021W
YNR021W_id001	YNR021W
YNR022C_id001	YNR022C
YNR022C_id003	YNR022C
YNR023W_id001	YNR023W
YNR023W_id002	YNR023W
YNR024W_id001	YNR024W
YNR024W_id002	YNR024W
YNR025C_mRNA	YNR025C
YNR026C_id002	YNR026C
YNR026C_id001	YNR026C
YNR027W_id001	YNR027W
YNR027W_id002	YNR027W
YNR028W_id001	YNR028W
YNR028W_id002	YNR028W
YNR029C_id001	YNR029C
YNR029C_id004	YNR029C
YNR030W_id001	YNR030W
YNR030W_id002	YNR030W
YNR031C_mRNA	YNR031C
YNR032W_id002	YNR032W
YNR032W_id001	YNR032W
YNR032C-A_id001	YNR032C-A
YNR032C-A_id002	YNR032C-A
YNR033W_id001	YNR033W
YNR033W_id002	YNR033W
YNR034W_id002	YNR034W
YNR034W_id001	YNR034W
YNR034W-A_id001	YNR034W-A
YNR034W-A_id016	YNR034W-A
YNR035C_id001	YNR035C
YNR035C_id002	YNR035C
YNR036C_id001	YNR036C
YNR036C_id002	YNR036C
YNR037C_id001	YNR037C
YNR037C_id003	YNR037C
YNR038W_id001	YNR038W
YNR039C_id001	YNR039C
YNR040W_id001	YNR040W
YNR040W_id005	YNR040W
YNR041C_id003	YNR041C
YNR041C_id001	YNR041C
YNR042W_id001	YNR042W
YNR043W_id001	YNR043W
YNR043W_id003	YNR043W
YNR044W_id001	YNR044W
YNR044W_id002	YNR044W
YNR045W_id001	YNR045W
YNR045W_id003	YNR045W
YNR046W_id001	YNR046W
YNR046W_id002	YNR046W
YNR047W_id001	YNR047W
YNR048W_id001	YNR048W
YNR048W_id002	YNR048W
YNR049C_id003	YNR049C
YNR049C_id001	YNR049C
YNR050C_id001	YNR050C
YNR050C_id002	YNR050C
YNR051C_id001	YNR051C
YNR051C_id002	YNR051C
YNR052C_id001	YNR052C
YNR052C_id002	YNR052C
YNR053C_id001	YNR053C
YNR053C_id002	YNR053C
YNR054C_id001	YNR054C
YNR054C_id003	YNR054C
YNR055C_id001	YNR055C
YNR055C_id003	YNR055C
YNR056C_id001	YNR056C
YNR057C_id001	YNR057C
YNR057C_id003	YNR057C
YNR058W_mRNA	YNR058W
YNR059W_id005	YNR059W
YNR059W_id001	YNR059W
YNR060W_mRNA	YNR060W
YNR061C_id001	YNR061C
YNR061C_id002	YNR061C
YNR062C_mRNA	YNR062C
YNR063W_mRNA	YNR063W
YNR064C_id001	YNR064C
YNR064C_id008	YNR064C
YNR065C_mRNA	YNR065C
YNR066C_mRNA	YNR066C
YNR067C_id002	YNR067C
YNR067C_id001	YNR067C
YNR068C_id002	YNR068C
YNR068C_id001	YNR068C
YNR069C_mRNA	YNR069C
YNR070W_mRNA	YNR070W
YNR071C_id001	YNR071C
YNR072W_mRNA	YNR072W
YNR073C_id001	YNR073C
YNR074C_id002	YNR074C
YNR074C_id001	YNR074C
YNR075W_mRNA	YNR075W
YNR076W_id001	YNR076W
YNR076W_id002	YNR076W
YNR075C-A_mRNA	YNR075C-A
YNR077C_mRNA	YNR077C
YOL166W-A_mRNA	YOL166W-A
YOL166C_mRNA	YOL166C
YOL165C_mRNA	YOL165C
YOL164W-A_mRNA	YOL164W-A
YOL164W_id001	YOL164W
YOL163W_id001	YOL163W
YOL162W_id001	YOL162W
YOL161C_mRNA	YOL161C
YOL160W_id001	YOL160W
YOL159C-A_id001	YOL159C-A
YOL159C-A_id003	YOL159C-A
YOL159C_id001	YOL159C
YOL159C_id002	YOL159C
YOL158C_id001	YOL158C
YOL158C_id007	YOL158C
YOL157C_id001	YOL157C
YOL156W_mRNA	YOL156W
YOL155W-A_mRNA	YOL155W-A
YOL155C_id001	YOL155C
YOL155C_id002	YOL155C
YOL154W_id001	YOL154W
YOL154W_id007	YOL154W
YOL153C	agat-gene-14
YOL152W_id001	YOL152W
YOL151W_id003	YOL151W
YOL151W_id001	YOL151W
YOL150C_mRNA	YOL150C
YOL149W_mRNA	YOL149W
YOL148C_mRNA	YOL148C
YOL147C_id004	YOL147C
YOL147C_id001	YOL147C
YOL146W_id002	YOL146W
YOL146W_id001	YOL146W
YOL145C_mRNA	YOL145C
YOL144W_id001	YOL144W
YOL144W_id004	YOL144W
YOL143C_id003	YOL143C
YOL143C_id001	YOL143C
YOL142W_id002	YOL142W
YOL142W_id001	YOL142W
YOL141W_id001	YOL141W
YOL140W_id001	YOL140W
YOL140W_id002	YOL140W
YOL139C_id001	YOL139C
YOL139C_id004	YOL139C
YOL138C_id001	YOL138C
YOL137W_id002	YOL137W
YOL137W_id001	YOL137W
YOL136C_id001	YOL136C
YOL136C_id002	YOL136C
YOL135C_id001	YOL135C
YOL135C_id002	YOL135C
YOL133W_id001	YOL133W
YOL133W_id005	YOL133W
YOL134C_mRNA	YOL134C
YOL132W_mRNA	YOL132W
YOL131W_mRNA	YOL131W
YOL130W_id001	YOL130W
YOL130W_id006	YOL130W
YOL129W_id001	YOL129W
YOL129W_id004	YOL129W
YOL128C_id004	YOL128C
YOL128C_id001	YOL128C
YOL127W_id001	YOL127W
YOL127W_id002	YOL127W
YOL126C_id004	YOL126C
YOL126C_id001	YOL126C
YOL125W_id001	YOL125W
YOL125W_id002	YOL125W
YOL124C_id001	YOL124C
YOL124C_id008	YOL124C
YOL123W_id003	YOL123W
YOL123W_id001	YOL123W
YOL122C_id002	YOL122C
YOL122C_id001	YOL122C
YOL121C_id002	YOL121C
YOL121C_id001	YOL121C
YOL120C_id001	YOL120C
YOL120C_id005	YOL120C
YOL119C_id001	YOL119C
YOL119C_id004	YOL119C
YOL118C_id001	YOL118C
YOL117W_mRNA	YOL117W
YOL116W_id001	YOL116W
YOL116W_id005	YOL116W
YOL115W_id002	YOL115W
YOL115W_id001	YOL115W
YOL114C_id001	YOL114C
YOL114C_id002	YOL114C
YOL113W_id001	YOL113W
YOL113W_id003	YOL113W
YOL112W_id001	YOL112W
YOL112W_id008	YOL112W
YOL111C_id005	YOL111C
YOL111C_id001	YOL111C
YOL110W_id001	YOL110W
YOL110W_id005	YOL110W
YOL109W_id001	YOL109W
YOL109W_id005	YOL109W
YOL108C_id002	YOL108C
YOL108C_id001	YOL108C
YOL107W_id001	YOL107W
YOL107W_id003	YOL107W
YOL106W_id001	YOL106W
YOL105C_id002	YOL105C
YOL105C_id001	YOL105C
YOL104C_id001	YOL104C
YOL103W-A	agat-transposable_element_gene-75
YOL103W_id001	YOL103W
YOL103W_id003	YOL103W
YOL102C_id001	YOL102C
YOL102C_id007	YOL102C
YOL101C_id001	YOL101C
YOL101C_id002	YOL101C
YOL100W_mRNA	YOL100W
YOL099C_mRNA	YOL099C
YOL098C_id004	YOL098C
YOL098C_id001	YOL098C
YOL097W-A_id001	YOL097W-A
YOL097W-A_id002	YOL097W-A
YOL097C_id001	YOL097C
YOL097C_id002	YOL097C
YOL096C_id001	YOL096C
YOL096C_id002	YOL096C
YOL095C_id001	YOL095C
YOL095C_id003	YOL095C
YOL094C_id001	YOL094C
YOL094C_id004	YOL094C
YOL093W_id001	YOL093W
YOL093W_id002	YOL093W
YOL092W_id001	YOL092W
YOL092W_id004	YOL092W
YOL091W_mRNA	YOL091W
YOL090W_id001	YOL090W
YOL090W_id003	YOL090W
YOL089C_id001	YOL089C
YOL088C_id001	YOL088C
YOL088C_id004	YOL088C
YOL087C_id001	YOL087C
YOL086W-A_id003	YOL086W-A
YOL086W-A_id001	YOL086W-A
YOL086C_id001	YOL086C
YOL086C_id003	YOL086C
YOL085W-A_id001	YOL085W-A
YOL085W-A_id003	YOL085W-A
YOL085C_mRNA	YOL085C
YOL084W_mRNA	YOL084W
YOL083W_id001	YOL083W
YOL083W_id006	YOL083W
YOL083C-A_id002	YOL083C-A
YOL083C-A_id001	YOL083C-A
YOL082W_id001	YOL082W
YOL082W_id004	YOL082W
YOL081W_mRNA	YOL081W
YOL080C_id001	YOL080C
YOL080C_id002	YOL080C
YOL079W_mRNA	YOL079W
YOL078W_id001	YOL078W
YOL077W-A_id004	YOL077W-A
YOL077W-A_id001	YOL077W-A
YOL077C_id001	YOL077C
YOL077C_id004	YOL077C
YOL076W_id003	YOL076W
YOL076W_id001	YOL076W
YOL075C_mRNA	YOL075C
YOL073C_id002	YOL073C
YOL073C_id001	YOL073C
YOL072W_id001	YOL072W
YOL071W_id002	YOL071W
YOL071W_id001	YOL071W
YOL070C_id003	YOL070C
YOL070C_id001	YOL070C
YOL069W_id001	YOL069W
YOL068C_id003	YOL068C
YOL068C_id001	YOL068C
YOL067C_id001	YOL067C
YOL067C_id002	YOL067C
YOL066C_id002	YOL066C
YOL066C_id001	YOL066C
YOL065C_id001	YOL065C
YOL065C_id003	YOL065C
YOL064C_id003	YOL064C
YOL064C_id001	YOL064C
YOL063C_id001	YOL063C
YOL063C_id003	YOL063C
YOL062C_id001	YOL062C
YOL062C_id007	YOL062C
YOL061W_id001	YOL061W
YOL061W_id002	YOL061W
YOL060C_id004	YOL060C
YOL060C_id001	YOL060C
YOL059W_id001	YOL059W
YOL059W_id002	YOL059W
YOL058W_id001	YOL058W
YOL058W_id020	YOL058W
YOL057W_id001	YOL057W
YOL057W_id002	YOL057W
YOL056W_id001	YOL056W
YOL056W_id002	YOL056W
YOL055C_id001	YOL055C
YOL054W_id003	YOL054W
YOL054W_id001	YOL054W
YOL053W_id002	YOL053W
YOL053W_id001	YOL053W
YOL052C-A_id001	YOL052C-A
YOL052C-A_id011	YOL052C-A
YOL052C_id002	YOL052C
YOL052C_id001	YOL052C
YOL051W_mRNA	YOL051W
YOL050C_id001	YOL050C
YOL049W_id002	YOL049W
YOL049W_id001	YOL049W
YOL048C_id001	YOL048C
YOL048C_id007	YOL048C
YOL047C_mRNA	YOL047C
YOL046C_mRNA	YOL046C
YOL045W_mRNA	YOL045W
YOL044W_id002	YOL044W
YOL044W_id001	YOL044W
YOL043C_id001	YOL043C
YOL043C_id003	YOL043C
YOL042W_id001	YOL042W
YOL042W_id002	YOL042W
YOL041C_id001	YOL041C
YOL041C_id002	YOL041C
YOL040C_id001	YOL040C
YOL040C_id002	YOL040C
YOL039W_id001	YOL039W
YOL039W_id007	YOL039W
YOL038C-A_id003	YOL038C-A
YOL038C-A_id001	YOL038C-A
YOL038W_id001	YOL038W
YOL038W_id003	YOL038W
YOL036W_id001	YOL036W
YOL037C_id001	YOL037C
YOL035C_mRNA	YOL035C
YOL034W_id002	YOL034W
YOL034W_id001	YOL034W
YOL033W_id003	YOL033W
YOL033W_id001	YOL033W
YOL032W_id002	YOL032W
YOL032W_id001	YOL032W
YOL031C_id002	YOL031C
YOL031C_id001	YOL031C
YOL030W_id001	YOL030W
YOL030W_id002	YOL030W
YOL029C_id001	YOL029C
YOL029C_id002	YOL029C
YOL028C_id001	YOL028C
YOL027C_id002	YOL027C
YOL027C_id001	YOL027C
YOL026C_id002	YOL026C
YOL026C_id001	YOL026C
YOL025W_id002	YOL025W
YOL025W_id001	YOL025W
YOL024W_id001	YOL024W
YOL023W_id001	YOL023W
YOL023W_id002	YOL023W
YOL022C_id001	YOL022C
YOL022C_id002	YOL022C
YOL021C_id001	YOL021C
YOL021C_id002	YOL021C
YOL020W_id002	YOL020W
YOL020W_id001	YOL020W
YOL019W-A_mRNA	YOL019W-A
YOL019W_id003	YOL019W
YOL019W_id001	YOL019W
YOL018C_id003	YOL018C
YOL018C_id001	YOL018C
YOL017W_id001	YOL017W
YOL017W_id002	YOL017W
YOL016C_id001	YOL016C
YOL016C_id002	YOL016C
YOL015W_id001	YOL015W
YOL014W_id003	YOL014W
YOL014W_id001	YOL014W
YOL013W-B_mRNA	YOL013W-B
YOL013W-A_mRNA	YOL013W-A
YOL013C_id003	YOL013C
YOL013C_id001	YOL013C
YOL012C_id002	YOL012C
YOL012C_id001	YOL012C
YOL011W_id001	YOL011W
YOL010W_id002	YOL010W
YOL010W_id001	YOL010W
YOL009C_id004	YOL009C
YOL009C_id001	YOL009C
YOL008W_id001	YOL008W
YOL008W_id003	YOL008W
YOL007C_id001	YOL007C
YOL007C_id006	YOL007C
YOL006C_id002	YOL006C
YOL006C_id001	YOL006C
YOL005C_id002	YOL005C
YOL005C_id001	YOL005C
YOL004W_mRNA	YOL004W
YOL003C_id001	YOL003C
YOL003C_id002	YOL003C
YOL002C_id001	YOL002C
YOL002C_id002	YOL002C
YOL001W_id001	YOL001W
YOL001W_id002	YOL001W
YOR001W_id003	YOR001W
YOR001W_id001	YOR001W
YOR002W_id001	YOR002W
YOR002W_id002	YOR002W
YOR003W_id002	YOR003W
YOR003W_id001	YOR003W
YOR004W_id002	YOR004W
YOR004W_id001	YOR004W
YOR005C_id001	YOR005C
YOR006C_id001	YOR006C
YOR006C_id003	YOR006C
YOR007C_id001	YOR007C
YOR007C_id005	YOR007C
YOR008C_id002	YOR008C
YOR008C_id001	YOR008C
YOR008C-A_mRNA	YOR008C-A
YOR008W-B_mRNA	YOR008W-B
YOR009W_mRNA	YOR009W
YOR010C_id001	YOR010C
YOR010C_id002	YOR010C
YOR011W_mRNA	YOR011W
YOR011W-A_mRNA	YOR011W-A
YOR012W_mRNA	YOR012W
YOR013W_id001	YOR013W
YOR013W_id004	YOR013W
YOR014W_id002	YOR014W
YOR014W_id001	YOR014W
YOR015W_id001	YOR015W
YOR015W_id002	YOR015W
YOR016C_id001	YOR016C
YOR016C_id005	YOR016C
YOR017W_id001	YOR017W
YOR018W_id001	YOR018W
YOR019W_mRNA	YOR019W
YOR020C_id005	YOR020C
YOR020C_id001	YOR020C
YOR020W-A_id001	YOR020W-A
YOR020W-A_id004	YOR020W-A
YOR021C_id002	YOR021C
YOR021C_id001	YOR021C
YOR022C_id001	YOR022C
YOR023C_id003	YOR023C
YOR023C_id001	YOR023C
YOR024W_mRNA	YOR024W
YOR025W_id002	YOR025W
YOR025W_id001	YOR025W
YOR026W_id001	YOR026W
YOR026W_id005	YOR026W
YOR027W_id002	YOR027W
YOR027W_id001	YOR027W
YOR028C_id002	YOR028C
YOR028C_id001	YOR028C
YOR029W_mRNA	YOR029W
YOR030W_id001	YOR030W
YOR031W	agat-gene-13
YOR032C_id001	YOR032C
YOR032W-A_id001	YOR032W-A
YOR032W-A_id002	YOR032W-A
YOR033C_id001	YOR033C
YOR033C_id003	YOR033C
YOR034C_id002	YOR034C
YOR034C_id001	YOR034C
YOR034C-A_id003	YOR034C-A
YOR034C-A_id001	YOR034C-A
YOR035C_id001	YOR035C
YOR036W_id001	YOR036W
YOR036W_id002	YOR036W
YOR037W_id001	YOR037W
YOR038C_id002	YOR038C
YOR038C_id001	YOR038C
YOR039W_id001	YOR039W
YOR039W_id004	YOR039W
YOR040W_id001	YOR040W
YOR040W_id010	YOR040W
YOR041C_id001	YOR041C
YOR042W_id001	YOR042W
YOR042W_id002	YOR042W
YOR043W_id001	YOR043W
YOR043W_id002	YOR043W
YOR044W_id002	YOR044W
YOR044W_id001	YOR044W
YOR045W_id002	YOR045W
YOR045W_id001	YOR045W
YOR046C_id001	YOR046C
YOR046C_id002	YOR046C
YOR047C_id003	YOR047C
YOR047C_id001	YOR047C
YOR048C_id001	YOR048C
YOR048C_id003	YOR048C
YOR049C_id001	YOR049C
YOR049C_id005	YOR049C
YOR050C_id001	YOR050C
YOR050C_id002	YOR050C
YOR051C_id003	YOR051C
YOR051C_id001	YOR051C
YOR052C_id001	YOR052C
YOR052C_id002	YOR052C
YOR054C_id002	YOR054C
YOR054C_id001	YOR054C
YOR053W_mRNA	YOR053W
YOR055W_mRNA	YOR055W
YOR056C_id002	YOR056C
YOR056C_id001	YOR056C
YOR057W_id006	YOR057W
YOR057W_id001	YOR057W
YOR058C_id001	YOR058C
YOR058C_id002	YOR058C
YOR059C_id007	YOR059C
YOR059C_id001	YOR059C
YOR060C_id001	YOR060C
YOR060C_id002	YOR060C
YOR061W_id005	YOR061W
YOR061W_id001	YOR061W
YOR062C_id003	YOR062C
YOR062C_id001	YOR062C
YOR063W_id001	YOR063W
YOR063W_id002	YOR063W
YOR064C_id001	YOR064C
YOR064C_id006	YOR064C
YOR065W_id002	YOR065W
YOR065W_id001	YOR065W
YOR066W_id001	YOR066W
YOR066W_id002	YOR066W
YOR067C_id003	YOR067C
YOR067C_id001	YOR067C
YOR069W_id002	YOR069W
YOR069W_id001	YOR069W
YOR068C_mRNA	YOR068C
YOR070C_id004	YOR070C
YOR070C_id001	YOR070C
YOR071C_id001	YOR071C
YOR071C_id004	YOR071C
YOR072W_mRNA	YOR072W
YOR072W-A_mRNA	YOR072W-A
YOR072W-B_mRNA	YOR072W-B
YOR073W_id001	YOR073W
YOR073W_id002	YOR073W
YOR074C_id002	YOR074C
YOR074C_id001	YOR074C
YOR073W-A_mRNA	YOR073W-A
YOR075W_id001	YOR075W
YOR075W_id003	YOR075W
YOR076C_id002	YOR076C
YOR076C_id001	YOR076C
YOR077W_id004	YOR077W
YOR077W_id001	YOR077W
YOR078W_id001	YOR078W
YOR078W_id003	YOR078W
YOR079C_id001	YOR079C
YOR079C_id002	YOR079C
YOR080W_id001	YOR080W
YOR081C_id003	YOR081C
YOR081C_id001	YOR081C
YOR082C_mRNA	YOR082C
YOR083W_id001	YOR083W
YOR083W_id005	YOR083W
YOR084W_id002	YOR084W
YOR084W_id001	YOR084W
YOR085W_id004	YOR085W
YOR085W_id001	YOR085W
YOR086C_id001	YOR086C
YOR086C_id002	YOR086C
YOR087W_id001	YOR087W
YOR087W_id003	YOR087W
YOR089C_id001	YOR089C
YOR089C_id002	YOR089C
YOR090C_id001	YOR090C
YOR091W_id001	YOR091W
YOR091W_id002	YOR091W
YOR092W_id002	YOR092W
YOR092W_id001	YOR092W
YOR093C_mRNA	YOR093C
YOR094W_id002	YOR094W
YOR094W_id001	YOR094W
YOR095C_id001	YOR095C
YOR095C_id006	YOR095C
YOR096W_id001	YOR096W
YOR096W_id002	YOR096W
YOR097C_id002	YOR097C
YOR097C_id001	YOR097C
YOR098C_id002	YOR098C
YOR098C_id001	YOR098C
YOR099W_id004	YOR099W
YOR099W_id001	YOR099W
YOR100C_id003	YOR100C
YOR100C_id001	YOR100C
YOR101W_id001	YOR101W
YOR101W_id002	YOR101W
YOR103C_id001	YOR103C
YOR103C_id004	YOR103C
YOR102W_mRNA	YOR102W
YOR104W_id001	YOR104W
YOR105W_id004	YOR105W
YOR105W_id001	YOR105W
YOR106W_id001	YOR106W
YOR106W_id002	YOR106W
YOR107W_id002	YOR107W
YOR107W_id001	YOR107W
YOR108W_id001	YOR108W
YOR108W_id004	YOR108W
YOR108C-A_mRNA	YOR108C-A
YOR109W_id001	YOR109W
YOR110W_id001	YOR110W
YOR110W_id002	YOR110W
YOR111W_id004	YOR111W
YOR111W_id001	YOR111W
YOR112W_id002	YOR112W
YOR112W_id001	YOR112W
YOR113W_mRNA	YOR113W
YOR114W_id005	YOR114W
YOR114W_id001	YOR114W
YOR115C_id001	YOR115C
YOR115C_id002	YOR115C
YOR116C_id001	YOR116C
YOR116C_id003	YOR116C
YOR117W_id001	YOR117W
YOR117W_id002	YOR117W
YOR118W_id002	YOR118W
YOR118W_id001	YOR118W
YOR119C_id001	YOR119C
YOR119C_id008	YOR119C
YOR120W_id003	YOR120W
YOR120W_id001	YOR120W
YOR121C_mRNA	YOR121C
YOR122C_id001	YOR122C
YOR122C_id006	YOR122C
YOR123C_id001	YOR123C
YOR123C_id003	YOR123C
YOR124C_id002	YOR124C
YOR124C_id001	YOR124C
YOR125C_id001	YOR125C
YOR125C_id003	YOR125C
YOR126C_id004	YOR126C
YOR126C_id001	YOR126C
YOR127W_id001	YOR127W
YOR127W_id002	YOR127W
YOR128C_id006	YOR128C
YOR128C_id001	YOR128C
YOR129C_id001	YOR129C
YOR129C_id002	YOR129C
YOR130C_id001	YOR130C
YOR130C_id002	YOR130C
YOR131C_id001	YOR131C
YOR131C_id010	YOR131C
YOR132W_id001	YOR132W
YOR132W_id006	YOR132W
YOR133W_id001	YOR133W
YOR133W_id002	YOR133W
YOR134W_mRNA	YOR134W
YOR136W_id001	YOR136W
YOR136W_id005	YOR136W
YOR135C_mRNA	YOR135C
YOR137C_id001	YOR137C
YOR138C_id002	YOR138C
YOR138C_id001	YOR138C
YOR140W_id001	YOR140W
YOR140W_id003	YOR140W
YOR139C_mRNA	YOR139C
YOR141C_id001	YOR141C
YOR141C_id002	YOR141C
YOR142W_id002	YOR142W
YOR142W_id001	YOR142W
YOR142W-A	agat-transposable_element_gene-77
YOR143C_id001	YOR143C
YOR143C_id004	YOR143C
YOR144C_id001	YOR144C
YOR145C_id003	YOR145C
YOR145C_id001	YOR145C
YOR146W_id002	YOR146W
YOR146W_id001	YOR146W
YOR147W_id001	YOR147W
YOR147W_id003	YOR147W
YOR148C_id001	YOR148C
YOR148C_id002	YOR148C
YOR149C_id001	YOR149C
YOR149C_id002	YOR149C
YOR150W_id007	YOR150W
YOR150W_id001	YOR150W
YOR151C_id002	YOR151C
YOR151C_id001	YOR151C
YOR152C_id001	YOR152C
YOR152C_id005	YOR152C
YOR153W_mRNA	YOR153W
YOR154W_id001	YOR154W
YOR154W_id002	YOR154W
YOR155C_id001	YOR155C
YOR155C_id015	YOR155C
YOR156C_id001	YOR156C
YOR156C_id003	YOR156C
YOR157C_id001	YOR157C
YOR157C_id002	YOR157C
YOR158W_id001	YOR158W
YOR158W_id002	YOR158W
YOR159C_id001	YOR159C
YOR159C_id002	YOR159C
YOR160W_id001	YOR160W
YOR160W_id002	YOR160W
YOR161C_id001	YOR161C
YOR161C_id005	YOR161C
YOR161W-A_mRNA	YOR161W-A
YOR161W-B_mRNA	YOR161W-B
YOR161C-C_id001	YOR161C-C
YOR162C_id001	YOR162C
YOR163W_id001	YOR163W
YOR163W_id002	YOR163W
YOR164C_id001	YOR164C
YOR164C_id002	YOR164C
YOR165W_id002	YOR165W
YOR165W_id001	YOR165W
YOR166C_id001	YOR166C
YOR166C_id006	YOR166C
YOR167C_id001	YOR167C
YOR167C_id002	YOR167C
YOR168W_id003	YOR168W
YOR168W_id001	YOR168W
YOR169C_mRNA	YOR169C
YOR171C_id001	YOR171C
YOR171C_id004	YOR171C
YOR170W_mRNA	YOR170W
YOR172W_id001	YOR172W
YOR172W_id002	YOR172W
YOR173W_id001	YOR173W
YOR173W_id005	YOR173W
YOR174W_id002	YOR174W
YOR174W_id001	YOR174W
YOR175C_id001	YOR175C
YOR175C_id002	YOR175C
YOR176W_id001	YOR176W
YOR176W_id002	YOR176W
YOR177C_mRNA	YOR177C
YOR178C_id001	YOR178C
YOR179C_id002	YOR179C
YOR179C_id001	YOR179C
YOR180C_id001	YOR180C
YOR180C_id003	YOR180C
YOR181W_id001	YOR181W
YOR182C_id001	YOR182C
YOR182C_id002	YOR182C
YOR183W_id001	YOR183W
YOR184W_id003	YOR184W
YOR184W_id001	YOR184W
YOR185C_id004	YOR185C
YOR185C_id001	YOR185C
YOR186W_id002	YOR186W
YOR186W_id001	YOR186W
YOR186C-A_id001	YOR186C-A
YOR187W_id001	YOR187W
YOR187W_id002	YOR187W
YOR188W_id002	YOR188W
YOR188W_id001	YOR188W
YOR189W_id001	YOR189W
YOR189W_id004	YOR189W
YOR190W_id001	YOR190W
YOR190W_id003	YOR190W
YOR191W_mRNA	YOR191W
YOR192C_id001	YOR192C
YOR192C-C_mRNA	YOR192C-C
YOR192C-B	agat-transposable_element_gene-80
YOR193W_id001	YOR193W
YOR193W_id002	YOR193W
YOR194C_id002	YOR194C
YOR194C_id001	YOR194C
YOR195W_id004	YOR195W
YOR195W_id001	YOR195W
YOR196C_id001	YOR196C
YOR196C_id004	YOR196C
YOR197W_id004	YOR197W
YOR197W_id001	YOR197W
YOR198C_id001	YOR198C
YOR198C_id005	YOR198C
YOR199W_mRNA	YOR199W
YOR201C_id002	YOR201C
YOR201C_id001	YOR201C
YOR200W_mRNA	YOR200W
YOR202W_id002	YOR202W
YOR202W_id001	YOR202W
YOR203W_mRNA	YOR203W
YOR204W_id003	YOR204W
YOR204W_id001	YOR204W
YOR205C_id003	YOR205C
YOR205C_id001	YOR205C
YOR206W_id001	YOR206W
YOR206W_id003	YOR206W
YOR207C_id001	YOR207C
YOR207C_id009	YOR207C
YOR208W_id001	YOR208W
YOR209C_id001	YOR209C
YOR209C_id004	YOR209C
YOR210W_id002	YOR210W
YOR210W_id001	YOR210W
YOR211C_id001	YOR211C
YOR211C_id002	YOR211C
YOR212W_id001	YOR212W
YOR212W_id002	YOR212W
YOR213C_id001	YOR213C
YOR213C_id003	YOR213C
YOR214C_mRNA	YOR214C
YOR215C_id004	YOR215C
YOR215C_id001	YOR215C
YOR216C_id001	YOR216C
YOR216C_id002	YOR216C
YOR217W_id003	YOR217W
YOR217W_id001	YOR217W
YOR218C_mRNA	YOR218C
YOR219C_id001	YOR219C
YOR220W_id001	YOR220W
YOR220W_id004	YOR220W
YOR221C_id003	YOR221C
YOR221C_id001	YOR221C
YOR222W_id002	YOR222W
YOR222W_id001	YOR222W
YOR223W_id001	YOR223W
YOR223W_id004	YOR223W
YOR224C_id001	YOR224C
YOR224C_id004	YOR224C
YOR225W_mRNA	YOR225W
YOR226C_id002	YOR226C
YOR226C_id001	YOR226C
YOR227W_id001	YOR227W
YOR228C_id002	YOR228C
YOR228C_id001	YOR228C
YOR229W_id003	YOR229W
YOR229W_id001	YOR229W
YOR230W_id005	YOR230W
YOR230W_id001	YOR230W
YOR231W_id001	YOR231W
YOR231W_id002	YOR231W
YOR231C-A_mRNA	YOR231C-A
YOR232W_id002	YOR232W
YOR232W_id001	YOR232W
YOR233W_id002	YOR233W
YOR233W_id001	YOR233W
YOR234C_id001	YOR234C
YOR234C_id004	YOR234C
YOR235W_mRNA	YOR235W
YOR236W_id001	YOR236W
YOR236W_id002	YOR236W
YOR237W_id001	YOR237W
YOR238W_id001	YOR238W
YOR238W_id002	YOR238W
YOR239W_id001	YOR239W
YOR239W_id003	YOR239W
YOR241W_mRNA	YOR241W
YOR242C_mRNA	YOR242C
YOR243C_id002	YOR243C
YOR243C_id001	YOR243C
YOR244W_id001	YOR244W
YOR244W_id002	YOR244W
YOR245C_id002	YOR245C
YOR245C_id001	YOR245C
YOR246C_id002	YOR246C
YOR246C_id001	YOR246C
