gene_id	score
YKR100C	4.14484528909393
YBL015W	4.13421115186428
YML071C	4.13325249927206
YDL007W	4.12230343595783
YGR223C	4.12119232307948
YGR197C	4.11368982851645
YPL016W	4.11361953203473
YNL079C	4.1118480916886
YDR259C	4.11093673370262
YDR506C	4.10621706429396
YER111C	4.10271240186015
YDL113C	4.09038317109049
YDR518W	4.079442034951
YDL058W	4.07928142312643
YBR275C	4.07421699422479
YBR014C	4.07364264515762
YOL129W	4.0670748364157
YFL049W	4.0648645077676
YOL090W	4.05325053675925
YLR057W	4.05193371089771
YHR028C	4.04929028681378
YOL082W	4.04249596615233
YFR041C	4.03482821422561
YLR193C	4.03385628880581
YMR027W	4.02985807928936
YPL218W	4.02487853901238
YIR028W	4.02278868890894
YBR073W	4.02207753687947
YHR039C-A	4.01599426003972
YMR034C	4.00960124817555
YKR002W	4.00957128143586
YBR269C	4.00530858465468
YAR008W	3.99559889289308
YIL077C	3.98021759894755
YDR383C	3.97403624212627
YGR186W	3.97167198267985
YLR414C	3.97099577950183
YBL039W-B	3.96631395393081
YMR198W	3.96511676699279
YDL090C	3.96126465844234
YAR002C-A	3.95744905753327
YJL192C	3.95441716796068
YJL210W	3.951762040355
YOR356W	3.94809969607382
YPL107W	3.9445672896044
YLR342W-A	3.9429266287392
YKL044W	3.93840947610218
YPR141C	3.93735977161373
YPL006W	3.92503817141557
YGR239C	3.92165683208157
YPR079W	3.91455493111293
YDR026C	3.91148596917798
YKR097W	3.90805132390404
YOR374W	3.90783052955533
YPL153C	3.90391065406777
YMR121C	3.90101878748545
YAL001C	3.89818078434476
YPL270W	3.87832356367029
YJR077C	3.86114947691847
YHR026W	3.85017807061301
YDL233W	3.83865778427399
YLR273C	3.83242870339842
YLR080W	3.82974586906871
YPR081C	3.82579163533796
YIR037W	3.81554142356155
YGR266W	3.81253626431436
YER091C	3.81172875956742
YDR536W	3.81092747910042
YEL002C	3.80040058221543
YJR051W	3.79762119392709
YBL066C	3.78567481938218
YOL105C	3.78339718705564
YGL034C	3.78172363370434
YDR123C	3.77585007444249
YCL024W	3.77584940034445
YHL048W	3.768100963897
YHR110W	3.76643640581082
YBR071W	3.7621990846991
YLL058W	3.75829101666276
YOL070C	3.74540821150329
YKL065C	3.73782285233268
YMR115W	3.7370808536606
YOR050C	3.72819194703245
YDR311W	3.72798196033054
YMR194C-A	3.72331188432159
YPL124W	3.71936074469661
YIL126W	3.71097007799523
YNL161W	3.71045138879724
YJR134C	3.70165746512876
YNL188W	3.69808667323107
YKL211C	3.69623455940907
YPL176C	3.69429599141999
YGR048W	3.68027813332765
YGR043C	3.6787505544929
