gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YKR085C	24.6946764733842	-0.702845635820008	0.150012894557727	-4.68523481192842	2.79639152255788e-06	2.29794699853704e-05
YIL024C	8.02801293584546	1.22261619217942	0.261151393843243	4.68163762860595	2.84592229819439e-06	2.33455342289711e-05
YDR299W	5.60619782165626	-1.94291375458767	0.41527265931205	-4.67864597155599	2.88775551972953e-06	2.36472847105124e-05
YBR031W	412.02773089158	-0.373155626192363	0.0798760514112241	-4.67168343451599	2.98741137054318e-06	2.44206542052779e-05
YFL026W	96.103102150939	-0.588636476260333	0.126039205774382	-4.67026488023123	3.00811604315944e-06	2.45470654114265e-05
YDR213W	28.8872541743403	-0.644148544414028	0.138038580071881	-4.66643849913989	3.06465317442267e-06	2.49649312504275e-05
YDR374W-A	7.33711435321287	1.25356558523615	0.269160018156707	4.65732464212538	3.2034508185595e-06	2.60502840870359e-05
YKL172W	71.8473454910963	-0.666680878151624	0.143188875096885	-4.65595443570971	3.22483253794341e-06	2.61787098920744e-05
YJL165C	56.794319958619	-0.446051513039362	0.0958424334566214	-4.65400863638595	3.25543158209184e-06	2.63813867310003e-05
agat-cds-5850	27.6725024224791	-0.666139760646764	0.14334729575588	-4.6470340241451	3.36741641323872e-06	2.72417590321419e-05
YBR112C	119.845044664741	-0.425060387171358	0.09148348281574	-4.64630744357959	3.37929264767539e-06	2.72907013132958e-05
YER136W	145.235678219974	0.330263443181648	0.071118752672389	4.64383064622939	3.42007941030503e-06	2.75725507020117e-05
YDR171W	200.212142237079	-0.697265831295788	0.150180446632783	-4.64285362661575	3.43629800449256e-06	2.76557042148508e-05
YDR365C	93.8991094082995	-0.659249682727282	0.142092023861788	-4.63959668396679	3.49089788698892e-06	2.80096825298416e-05
YIL069C	188.795260012439	-0.401905783134224	0.0866266391158958	-4.63951721128789	3.49224052037307e-06	2.80096825298416e-05
YLR211C	9.61513721885944	1.06846950248522	0.230494349512667	4.63555616328246	3.55979051511768e-06	2.85026645689081e-05
YNR053C	16.0559720068289	-1.54652636186714	0.334148469743433	-4.62826109320386	3.68748934235526e-06	2.94747441631263e-05
YGL156W	25.888415869104	0.845598461363223	0.183042083640935	4.6196942503233	3.84305938218995e-06	3.06659116629945e-05
YDR120C	28.4358960814973	-0.696775513078217	0.150904618274827	-4.6173239828171	3.88720146363242e-06	3.09653939722011e-05
YGR249W	29.9256909862513	-0.689827695782025	0.149452401815737	-4.61570163745197	3.9176945209368e-06	3.11553160204889e-05
YLR079W	30.0687687464885	0.634217784866824	0.137420258431245	4.61516949616378	3.92774630827798e-06	3.11631559095582e-05
YOL108C	20.1283197291608	0.776689950353357	0.168298838175989	4.61494540765147	3.93198658039046e-06	3.11631559095582e-05
YBR261C	47.6622766127321	-0.707453506353869	0.153559996560864	-4.60701694580637	4.0848672403125e-06	3.23201320162564e-05
YDL021W	8.74705565212771	1.1149469421384	0.242125311820311	4.60483430565837	4.12794397289423e-06	3.26058846020853e-05
YNR040W	7.87967903253574	-1.17208221239374	0.254557284976791	-4.60439469450108	4.13667268072943e-06	3.26198229571324e-05
YLR299W	54.2455181138652	0.523224219603138	0.113658536910442	4.60347488033756	4.15499332503897e-06	3.27092247638362e-05
YPL265W	117.611631092253	-0.658477207153167	0.143468949937243	-4.58968444002135	4.43916599115173e-06	3.48876736620045e-05
YBL001C	42.6225644329399	0.561131065943038	0.122280756792403	4.58887465748738	4.45641900460563e-06	3.49646006994518e-05
YBR199W	128.985022655689	0.34364845115711	0.0749403035838154	4.5856292905561	4.52621077388629e-06	3.53509277512304e-05
YIL014C-A	5.93961505274975	1.4234034284436	0.310380823753357	4.58599024008874	4.51839708967207e-06	3.53509277512304e-05
