gene_id	SNF2KO_01	SNF2KO_02	SNF2KO_03	SNF2KO_04	SNF2KO_05	SNF2KO_06	SNF2KO_07	SNF2KO_08	SNF2KO_09	SNF2KO_10	SNF2KO_11	SNF2KO_12	WT_01	WT_02	WT_03	WT_04	WT_05	WT_06	WT_07	WT_08	WT_09	WT_10	WT_11	WT_12
YBR007C	39.34692	16.887946	24.873845	12.562587	29.091632	22.919675	21.402761	27.387556	26.290761	26.990211	23.135797	29.99214	11.233914	11.950612	10.772146	22.103421	17.40249	26.115352	17.091102	10.505095	10.722496	20.583907	7.70466	16.745051
YBR008C	26.240155	10.571677	22.651437	14.074164	22.76382	22.417931	25.765199	19.463467	22.598222	20.915456	22.619192	29.33557	10.142758	22.58861	20.342537	18.095847	18.746371	18.73201	27.570627	13.225485	11.811786	18.522633	6.782395	26.143628
YBR009C	860.36744	688.939498	955.504489	550.250717	954.363839	925.570106	795.380402	891.032603	926.795745	1026.332716	862.394665	983.715129	512.3533	759.559634	716.401222	598.238579	613.11922	674.128128	688.835226	564.792279	690.959838	478.737685	467.684824	596.478352
YBR010W	1677.672337	1039.440307	1517.66792	911.077837	1361.94789	1477.218555	1489.02142	1226.171321	1272.655623	1232.663748	1262.93963	1766.519963	665.600599	1081.924631	862.706736	1311.868455	579.679359	1320.246156	1361.72413	799.99657	785.653096	780.445589	413.931446	965.21539
YBR011C	1503.874445	1090.657395	1372.02722	837.491828	1303.536172	1503.256813	1458.086474	1135.556783	1343.772467	1313.824186	1614.7567	1462.214994	842.714824	937.070829	954.008559	897.400875	1107.390757	994.730237	988.11029	980.593122	865.520577	833.660174	787.774883	997.141198
YBR012C	15.730318	11.882731	15.087746	0	14.621081	9.599279	9.653496	17.843044	9.342807	4.793537	15.64574	31.034017	10.133884	9.338833	4.856492	0	10.741031	30.625563	0	18.944379	4.834108	14.483291	18.070562	5.165313
YBR013C	114.157167	53.896672	41.060223	28.624752	26.526818	39.185628	26.271301	12.139643	0	39.135806	42.578765	56.304572	41.367961	12.707484	52.866379	42.324893	87.692846	55.56352	27.260308	51.555773	13.155678	26.276828	24.588871	42.171088
YBR014C	132.033951	49.252834	107.564207	50.572887	121.180714	140.548132	126.078875	97.117142	72.028655	105.681298	76.882848	85.686432	63.480428	44.127817	61.213703	63.233303	58.767183	54.616695	47.331867	74.652909	14.426592	63.98534	31.059628	68.065618
YBR015C	99.570516	61.513519	96.996771	65.850943	95.770176	79.765894	117.996277	80.351217	95.194909	76.751534	107.558989	104.744821	85.15515	87.508081	68.923217	84.459993	75.241078	82.655381	82.350066	54.598583	92.353615	78.177955	67.40216	68.937293
YBR016W	359.214978	228.206645	370.347115	123.303969	271.509791	344.04607	342.969977	222.798149	254.257833	371.406479	337.166678	291.224906	240.034601	191.359762	214.575306	179.042016	333.576717	192.838103	211.599285	230.456554	346.690818	238.03715	263.24557	264.51154
YBR017C	25.306285	24.578287	39.173739	22.239523	36.290761	32.430138	29.950995	25.834636	33.496146	34.371899	40.272351	39.227761	37.031038	45.715669	31.762562	53.614596	41.934407	44.342223	50.115304	23.510776	18.664589	30.215874	31.770638	30.627332
YBR018C	7.891049	6.954409	7.568705	6.155861	3.667302	4.815438	7.263954	2.237722	11.716951	7.213974	3.92431	6.486702	1.270905	5.855983	3.654358	2.600608	0	2.560531	2.512471	2.375842	1.212505	1.210914	1.133128	2.591158
YBR019C	7.642652	1.820502	3.009195	2.972322	7.059796	3.361611	2.373171	0.916487	4.377196	2.126212	2.869763	6.918868	0	0.959495	0	0	4.777368	0	1.130305	2.679886	0	1.108997	0.737294	1.279844
YBR020W	3.878747	0	10.472197	6.533419	0	7.389116	0	0	7.116392	0	4.421815	5.733327	0	0	0	0	0	0	0	0	0	0	0	0
YBR021W	3.64092	3.027908	4.873494	0.9808	7.099951	5.543705	6.03544	11.186911	2.255331	1.670485	1.589342	4.32057	1.97606	11.710188	10.341333	4.187451	3.602416	9.261026	0	6.342199	5.595326	3.143313	6.641212	3.77413
YBR022W	16.434449	32.05537	52.222448	20.708016	14.650549	37.117218	27.945853	23.140884	9.541974	46.415298	19.686807	36.917467	25.324985	32.297374	28.769603	37.511064	51.065357	23.536703	37.671339	38.21835	41.79565	27.827201	31.247586	39.060394
YBR023C	57.492974	34.997448	58.314314	42.176089	53.43905	45.54386	56.521097	42.738006	47.739945	35.713078	50.521897	49.004958	30.206279	28.830618	35.672296	41.026575	41.735165	40.752799	37.559219	25.713064	21.121502	29.808304	25.007961	36.841279
YBR024W	62.117982	36.048569	33.058086	26.409415	6.982116	35.146614	3.541616	31.66615	22.652061	26.052653	23.263833	39.040771	6.703786	17.793927	15.909581	38.687007	18.65723	23.112192	19.994161	32.561841	9.534192	27.403376	8.681996	19.137305
YBR025C	340.824938	211.424158	352.078347	215.682481	336.591821	304.553153	274.428405	293.703423	317.142699	330.364434	328.824384	329.323498	394.752923	428.679148	416.968173	461.301105	384.634242	475.271271	470.67363	323.398641	336.677797	345.625925	291.319853	371.064926
YBR026C	71.189869	57.585406	72.764953	53.513879	79.33549	63.055385	84.512863	67.89455	54.713711	72.657194	64.676606	87.307724	61.091926	38.924975	65.246481	59.611872	75.710635	58.84437	48.710484	70.131358	41.631893	64.860525	42.748009	89.326775
YBR027C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR028C	34.488019	15.997599	18.055536	13.665696	26.119757	22.215211	15.285731	32.600064	22.01172	30.361112	10.163729	34.020346	20.983749	26.162467	22.478352	20.206258	21.69081	33.572588	32.590357	24.228577	8.677479	30.766579	9.12308	22.649434
YBR029C	84.146352	27.398454	62.627011	25.222488	53.939791	53.516432	51.375499	54.306608	55.578509	37.136858	49.061952	64.400655	42.05893	51.678948	46.21992	58.810189	72.812023	89.337858	62.360183	45.864795	21.830383	42.745167	38.749348	58.596478
YBR030W	17.738073	9.512994	18.076828	13.343392	12.769357	10.147961	15.307917	16.976637	22.4388	22.29713	7.718681	22.965517	19.283622	25.668836	20.536329	19.729695	17.588823	28.05927	19.683661	11.014968	12.665639	13.703102	21.700208	16.916769
YBR031W	2022.438848	1541.299212	1995.792369	1296.911903	2027.822408	1859.273263	1969.674975	1650.689581	1810.39142	2220.907655	2470.115679	2174.306083	2576.968529	2055.030593	2194.42559	2541.84193	2032.870829	2186.227824	2343.229417	2084.409338	2864.022953	1976.330731	2185.940203	2258.125059
YBR032W	76.836555	23.217028	36.848918	61.653312	57.134686	28.133272	56.584341	78.440768	102.681047	42.146253	53.496397	22.738385	7.425019	75.267406	71.16628	68.370982	39.349355	89.756457	80.732451	6.9402	42.50296	28.298122	13.240162	45.415019
YBR033W	5.236705	3.474919	5.360889	4.561366	7.22432	9.401865	5.797784	7.649248	7.265853	9.389911	9.116573	5.39978	2.859416	5.496681	3.505039	9.744157	6.762945	4.999289	7.081358	6.669249	3.335085	6.079472	3.160523	4.265158
YBR034C	66.632723	40.37084	55.691134	32.841942	71.688518	52.76574	58.134634	52.276079	72.953888	57.63915	53.962862	70.885894	103.689905	179.26811	136.04431	148.355747	64.57694	210.429927	144.322891	70.035669	100.25784	76.295209	77.602391	95.532676
YBR035C	241.486319	165.835917	250.440334	124.411076	243.762047	210.53265	202.708394	207.32875	212.45793	203.609424	188.573823	217.684346	165.681447	149.013396	91.076272	165.066125	125.896492	95.047919	122.82117	144.459317	130.111105	103.952287	70.25392	152.474375
YBR036C	248.693259	179.271594	262.036754	140.536731	226.436615	258.423915	280.7776	192.933005	197.196156	234.145851	264.008195	242.911335	237.000598	149.016493	203.953503	191.067183	253.982225	171.581893	159.787538	187.876131	176.022363	162.693756	197.240345	243.144114
YBR037C	76.966685	48.933426	62.13177	46.779751	76.213212	66.096241	78.711681	47.966488	66.94467	54.482187	47.574949	71.228677	72.613024	48.395465	59.997513	25.618181	61.039985	37.488641	24.749956	66.984164	69.276335	44.322361	26.958884	86.785294
YBR038W	19.469896	7.879082	9.337282	12.088885	17.450639	15.275985	15.815197	10.056509	18.979687	14.620872	15.037564	15.776255	21.250828	15.48075	20.368196	19.93724	24.214988	22.745301	13.283826	11.305304	9.503586	14.725267	8.387433	14.384848
YBR039W	251.238394	149.992364	200.16512	117.866627	188.32427	194.735882	165.994124	180.98656	185.922817	161.147439	191.446105	221.849155	160.549087	104.64987	127.608503	162.259736	174.318441	159.759211	108.377697	115.294607	91.529365	134.315633	109.976597	152.420174
YBR040W	0	0	0	0	0	0	0	2.626816	0	0	0	3.045842	0	0	0	0	3.162545	3.005755	0	0	0	0	0	0
YBR041W	60.293936	37.196295	47.228895	45.02015	59.778746	54.271175	54.577703	49.584456	59.088088	45.408693	42.928315	50.555437	66.881489	40.270196	33.50686	56.414665	68.960338	43.743087	42.23428	29.830129	37.984705	43.4863	44.156073	40.587198
YBR042C	49.590155	28.095074	52.659979	23.601091	41.008774	47.013491	37.36466	42.187411	55.029301	48.57281	33.469124	66.387001	42.634825	36.146731	37.594908	48.85559	43.535456	65.282229	33.714162	33.474818	22.859157	44.027665	12.207241	33.14867
YBR043C	52.920542	26.412939	39.881895	33.332652	45.675317	28.545822	31.16934	43.208898	31.150794	30.237378	40.226643	37.112242	21.813614	24.405102	26.258136	26.037913	31.790722	31.130221	25.274458	28.035273	20.03845	22.622435	17.912423	17.604378
YBR044C	33.132225	24.101215	34.132782	22.974822	37.639405	26.958172	44.054455	30.274539	31.70414	28.045725	50.041383	30.261979	24.90209	22.948405	36.369991	29.117863	38.962629	44.198255	32.819536	27.709645	20.363826	19.207264	25.374266	27.803216
YBR045C	3.588773	3.614627	8.03174	1.599787	2.223805	6.570045	4.404769	7.123862	4.263006	5.468077	7.138955	5.90018	2.311982	5.32649	2.215956	0	4.900997	2.32901	3.427943	7.563572	1.102871	3.304272	2.061343	4.713735
YBR046C	69.840056	43.975807	53.505922	32.920883	76.992473	78.140316	66.642413	60.22542	54.51389	43.844198	58.812382	50.428574	51.139202	30.705523	56.673809	32.701353	79.610781	28.977664	25.066839	73.193835	34.218626	65.474547	42.745555	61.269541
YBR047W	12.670722	9.709764	24.306263	11.444912	7.85149	23.930562	15.551722	21.558774	22.576805	15.444716	16.803459	25.223087	16.325623	7.522401	19.559443	8.351635	30.281533	4.111466	4.034295	38.149093	4.920349	15.554993	14.55578	11.08643
YBR048W	1178.560567	860.769757	1484.391089	773.840794	1170.712701	1271.968646	1097.452807	1227.916531	1249.988943	1523.455904	1453.927423	1428.113188	1442.611882	1334.254644	1226.91808	1287.87328	1410.553152	1483.343102	1333.294209	1429.990021	1482.69112	1222.017127	1471.185634	1357.924195
YBR049C	30.996908	17.561689	29.730702	18.653828	23.048904	31.210689	27.106928	22.414546	23.472988	28.337279	26.205705	38.985103	19.469781	22.080526	23.685286	21.452438	26.985975	28.665426	34.049374	18.198508	15.717412	21.404682	16.02378	17.557599
YBR050C	26.510433	14.30433	19.97875	7.597091	27.870579	22.533284	25.876985	14.348921	18.557207	20.773509	26.367893	26.150939	40.256974	23.364605	32.979496	22.466295	46.547863	25.540455	14.469927	23.945336	15.711995	22.431439	19.57787	33.576981
YBR051W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR052C	367.187779	317.356803	319.802663	260.08991	381.659234	394.391326	414.755071	307.572932	345.464924	319.659519	443.091192	398.155073	278.052193	165.123221	253.27369	233.761762	330.788733	217.66703	242.658873	328.054239	227.610226	300.832846	236.542981	294.278006
YBR053C	91.388401	57.989467	73.63041	30.55402	74.750779	75.288033	70.665714	52.11081	58.621202	58.482907	81.807326	75.725272	68.883522	32.017441	33.8577	46.984634	71.13845	24.909538	34.917138	74.291257	43.81214	63.949097	56.691635	82.824585
YBR054W	8.181913	4.120428	7.847688	9.118237	20.279889	19.971742	10.042272	16.241433	7.289303	5.876247	8.137921	14.515999	51.39228	15.786772	27.385737	33.705831	58.661427	22.566754	35.610313	30.792698	18.857969	36.410895	48.170691	56.420024
YBR055C	25.513067	14.600492	20.763168	17.576602	24.432596	21.93829	14.945361	18.416176	17.286372	17.669675	23.06899	25.929737	12.750032	9.638804	9.308902	12.277617	21.463284	21.072852	16.246469	13.26803	9.265996	14.236672	9.325501	13.708868
YBR056C-B	70.104179	0	67.195537	14.926613	0	82.734617	0	0	54.84165	0	0	39.894559	233.01822	47.711991	120.096255	80.203871	0	0	31.336324	257.911076	84.183292	0	182.93298	168.970394
YBR056W	93.510659	58.410861	112.961301	63.962468	84.153152	61.496904	72.346096	77.258912	93.936163	66.710121	76.908345	92.876278	94.374554	59.243581	67.955517	74.971002	74.98827	50.91639	37.576407	93.143898	61.616413	87.404827	63.344429	98.757023
YBR056W-A	19.659814	82.283323	32.448272	10.629499	49.95881	124.441711	71.915852	46.298687	6.479106	87.989236	66.004178	112.053164	150.996909	41.743261	102.821431	75.025026	365.768878	107.935673	42.712119	132.234997	48.358102	221.729308	65.234646	216.567586
YBR057C	91.961915	60.31508	69.849258	52.267689	95.320627	57.332885	83.168667	62.980528	81.558179	72.797195	70.119069	84.755077	35.48074	61.402194	39.158518	49.089617	74.053632	66.888826	58.225949	24.9175	28.867048	41.399941	42.20978	51.70218
YBR058C	29.412929	18.640805	26.126217	23.828569	33.893222	23.121331	25.034179	25.692339	40.558984	29.425347	24.372153	42.427217	20.723419	27.670503	20.802368	21.130712	31.58406	31.299043	29.303626	23.217577	16.864496	21.632188	18.897212	15.145825
YBR058C-A	255.604434	248.977221	313.287579	191.123918	271.194755	289.384326	191.948563	228.309363	293.637832	307.464248	227.469048	291.949636	188.500475	265.659128	186.901342	159.609027	199.660242	216.080358	128.49977	176.192291	99.221277	113.977826	75.339641	119.271767
YBR059C	84.844221	51.364178	81.955546	47.478003	84.454359	54.529398	81.425207	73.71542	59.505523	72.063322	86.782021	79.538689	63.570182	39.117617	37.340861	47.188164	60.398889	39.220295	37.300018	47.588715	41.052056	55.358257	46.141166	38.52981
YBR060C	22.197227	8.55988	14.129251	11.873971	29.916356	21.782142	19.818962	23.136245	17.162043	33.149634	16.905919	20.120182	13.140135	21.191153	11.544842	30.249215	19.730476	37.504589	19.482693	16.376196	7.312856	12.519873	9.763023	14.511511
YBR061C	30.685785	11.989726	15.2236	11.320523	19.67031	14.52857	15.58467	21.604449	24.510024	18.379457	24.683366	21.919418	20.450263	34.864813	14.700662	25.107988	19.507943	38.111631	30.321318	13.380471	28.677949	10.716715	10.0283	18.762561
YBR062C	120.66949	81.207543	103.027046	59.823176	74.773583	94.164637	65.903465	57.159753	95.59436	77.803621	102.365364	61.859284	69.25578	43.821694	74.614627	66.429206	128.45888	74.126222	64.034281	92.928032	53.564507	57.609153	54.02936	92.662931
YBR063C	9.115995	11.34193	12.0009	9.055941	15.181599	16.104169	8.680518	11.210094	11.772596	19.062629	16.567502	15.915196	7.832472	15.0016	5.576679	19.252601	18.965195	14.615874	11.993697	9.355035	3.845083	5.703931	1.091785	15.6124
YBR064W	0	0	0	0	0	0	0	0	0	0	0	0	0	32.870412	0	0	0	0	0	0	0	0	0	0
YBR065C	0	0	0	1.608063	2.023421	0	2.394043	4.971791	9.914102	2.90079	3.099103	5.536319	5.626024	0	6.795493	3.624993	2.689935	0	2.853197	0	0	5.640682	7.245562	0
YBR066C	51.161902	33.005982	70.102821	14.608015	47.554175	49.061681	31.282959	45.43147	71.3652	48.82069	36.347727	67.290831	11.728462	58.364873	35.972263	74.398559	24.95325	54.34828	41.887791	24.117829	17.903232	31.28954	10.49525	43.199652
YBR067C	150.561621	78.086518	105.747449	76.669683	112.72434	86.393512	151.008267	89.852474	86.087298	126.996989	109.520184	100.055588	561.362614	774.456124	763.856749	746.517819	624.764147	1015.018655	963.769961	448.125521	752.049015	417.946402	402.715383	596.456612
YBR068C	189.160392	120.522614	169.552166	117.853115	178.056553	197.211077	171.190155	141.729017	142.734192	142.942404	190.379558	192.236404	272.699248	209.578656	264.331898	261.108798	312.743407	272.63444	219.709948	214.495104	227.769953	269.026709	211.941395	296.185708
YBR069C	59.851336	20.074155	42.554145	14.481708	56.807573	39.091975	50.702453	56.479506	43.070273	39.403156	54.312264	57.594032	85.425127	105.484457	94.448578	112.638297	88.023873	115.393527	92.13947	59.644965	65.544639	80.117889	6.606924	89.986605
YBR070C	114.157169	66.041362	115.576926	67.011348	103.15985	113.202927	99.247138	83.62865	101.703133	101.463203	93.10692	106.394498	21.450054	19.767198	5.874042	13.716401	25.577081	23.938936	33.318155	48.691565	20.464389	27.858412	21.856775	12.495138
YBR071W	91.013688	79.064823	120.316004	48.151715	82.480883	91.641409	77.497346	63.878302	111.755187	87.069585	124.470954	101.001939	47.140235	47.579185	34.424619	44.992295	95.549914	49.748734	57.69042	77.633404	42.832441	51.331478	39.207768	80.092379
YBR072C-A	0	0	330.524473	230.422058	0	0	0	293.163213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR072W	29.656215	12.236001	23.273001	19.830013	15.035444	22.210478	27.336354	9.174359	43.234126	22.182239	45.585903	29.254063	15.652742	7.212356	12.502184	21.324283	41.420374	5.256009	15.451187	41.397687	19.884426	34.752081	20.905519	21.246793
YBR073W	43.346698	32.169769	40.117208	24.916356	35.342164	33.412945	32.201595	35.582508	35.230244	42.408297	44.626393	47.259834	22.046116	25.057011	26.060891	36.089746	21.809159	28.871034	33.413853	20.606609	19.630856	17.504549	21.621733	23.972399
YBR074W	29.80632	16.163229	28.731895	17.645629	29.832016	26.767286	26.261922	28.517975	23.510453	17.604825	31.922673	30.252903	19.298156	22.230158	25.763159	24.437954	18.993334	28.466138	28.613105	17.393862	16.755777	21.419248	16.285206	27.401422
YBR076C-A	108.522642	96.327875	89.272834	40.505246	100.812372	82.984317	158.912443	70.600559	53.855106	51.65622	84.780476	120.345736	50.765689	31.925565	61.786444	42.004288	36.799898	8.127582	70.884021	42.404901	44.774605	44.206704	58.790925	88.845161
YBR076W	0	0	0	0	0	13.462547	0	4.170675	0	0	0	0	0	0	0	7.270534	0	0	0	0	0	0	0	0
YBR077C	111.454347	54.599864	66.918195	31.37913	46.342545	97.550358	89.627035	41.232567	72.475373	95.572752	88.452454	60.660909	32.757578	42.001684	38.120488	39.761398	66.70827	52.755932	35.969682	34.916183	48.344115	36.288406	30.24689	45.835444
YBR078W	564.242592	432.913855	564.117731	302.649747	485.933231	555.920841	513.872622	449.904431	501.000829	556.354737	557.415743	617.908077	551.076357	431.452638	474.391395	577.353891	574.093891	546.990316	555.450161	476.319364	541.238025	485.910793	470.476116	579.716685
YBR079C	104.772171	68.547458	101.204737	61.61663	84.308654	101.091538	90.006957	92.757129	109.044339	95.818418	95.152555	133.227721	101.963285	160.991301	132.259023	157.873845	139.773342	178.484512	164.617707	91.493345	86.253003	91.96898	67.273075	114.337107
YBR080C	61.675517	34.435995	66.014796	31.677205	64.803771	54.81897	47.723258	43.344228	48.254988	52.817717	58.676777	52.021898	42.324268	39.799727	49.330806	57.443182	57.325947	48.726846	42.689521	38.753333	28.842427	34.565492	32.345093	52.831789
YBR081C	22.913649	10.868467	16.866563	15.677823	20.802573	12.68211	14.225324	18.586703	16.615943	19.486131	24.910489	27.859424	15.963097	17.083414	8.39037	17.386059	16.919488	15.561936	14.76085	16.364729	11.790632	12.265791	6.427606	13.123394
YBR082C	611.656931	486.267761	598.499227	338.078352	559.355634	575.6901	676.567092	514.061416	518.560421	590.741313	681.961132	630.124637	452.834478	428.289283	445.448201	424.294001	684.581619	439.3634	461.742509	458.91004	391.097204	460.979913	382.493564	551.521489
YBR083W	47.534898	29.114601	43.128638	24.912432	34.629866	36.455654	47.305237	44.811286	26.325087	43.456265	37.05676	31.682637	34.761502	27.457972	24.988289	34.295412	72.372447	30.015021	41.723173	30.170903	19.489894	36.495595	32.099942	34.170786
YBR084C-A	1514.48729	971.881639	1618.800153	787.457586	1184.605044	1292.135065	1082.333943	1164.7575	1330.588595	1351.089698	1496.599947	1452.275618	1185.47321	1313.455855	1246.637719	1333.081803	1304.797934	1589.473971	1501.292043	1277.86259	1135.045131	1242.00359	996.265109	1257.149742
YBR084W	70.558096	40.608324	65.096037	46.360606	60.584291	55.973193	61.85641	51.449548	55.076368	57.74495	63.493393	78.45091	52.597004	69.612281	58.503326	89.689482	53.683433	81.388553	69.319831	38.066018	56.994664	55.700796	48.608828	58.25179
YBR085C-A	554.992348	407.03435	443.513572	308.692528	467.104005	630.785901	506.125109	310.226889	390.176487	422.295462	451.767962	514.085232	408.863299	302.503879	254.087644	312.278533	607.495285	307.264908	339.407002	348.949106	214.754749	370.783702	256.037536	482.272798
YBR085W	13.683222	16.242833	16.874064	6.535332	23.61977	18.33114	14.395234	21.618542	6.965968	14.296185	13.609651	15.42591	24.556324	29.592771	16.294432	25.124366	16.016959	41.862927	31.741455	5.296826	19.823625	9.546151	15.157524	19.256205
YBR086C	116.854537	72.313447	82.952687	54.739557	103.091667	67.079165	103.921835	66.274586	83.520253	98.378399	106.376558	102.245085	63.797253	65.259188	83.772072	89.158865	102.781659	74.549866	78.826073	75.13581	64.517603	93.610114	68.826088	81.294785
YBR087W	72.105643	35.244533	56.373621	28.827757	43.366561	66.002687	52.156213	39.69225	42.243981	44.027916	33.458779	52.645968	23.411868	44.074274	33.392246	57.452203	59.557296	75.049303	31.556194	20.206315	27.372749	34.378881	33.042771	39.693948
YBR088C	57.973922	24.441991	43.099301	18.934915	59.899268	80.746144	87.796994	25.718638	55.72489	38.462004	31.668497	43.813858	40.235966	0	0	46.634672	10.059164	98.49897	15.001461	0	0	0	46.639538	29.40722
YBR089C-A	349.604148	283.945982	278.241285	178.477566	327.580845	326.285196	420.14472	271.155188	279.120575	231.654386	345.998722	349.060268	183.338545	162.709088	158.01659	190.137445	219.213195	161.393511	179.60296	228.351449	208.828788	175.53914	120.912222	200.111143
YBR089W	52.329523	43.544326	31.970857	29.898341	0	0	0	25.902308	25.707084	21.092523	54.976551	34.736604	30.093767	73.90703	60.396309	9.927449	79.583735	0	73.348604	56.221801	68.315837	35.477617	0	18.961655
YBR090C	52.556993	14.836711	115.094847	0	41.597068	74.857994	0	70.935119	36.149692	68.761931	0	20.919881	17.071898	63.678661	0	18.459631	78.881088	110.292069	26.754283	18.005787	18.867665	22.071946	57.856116	33.077152
YBR091C	97.268748	84.781283	57.412547	45.0277	55.636773	116.431705	110.201712	66.706851	79.991228	68.402158	70.264672	29.522997	50.612487	63.744383	55.440398	88.771313	99.626081	65.552468	42.881384	40.549485	71.991985	68.89056	75.934453	66.336544
YBR092C	30.77452	14.603096	16.280095	10.221401	24.357938	14.724582	23.399825	26.756985	14.593852	19.427888	14.206304	23.300419	82.520151	117.476509	130.54063	96.052238	103.288863	129.071915	137.666361	85.524643	124.787527	75.626526	86.961926	80.329013
YBR093C	24.523418	17.238919	7.453462	13.174042	5.904175	21.827297	13.703383	16.204546	15.152607	5.661063	24.571935	8.399804	39.637503	31.007441	66.440202	62.278112	72.847339	64.84719	52.428254	51.285133	59.516348	40.311206	52.525647	32.406215
YBR094W	20.133078	13.134691	20.903386	9.790723	17.724738	13.402933	18.389911	15.450454	16.180044	15.772916	12.644603	22.393864	15.79504	23.451084	13.561691	27.831824	17.671437	13.362734	14.745349	11.482877	13.499184	14.324061	8.673125	11.628997
YBR095C	34.004263	19.265194	40.769016	22.737392	56.89156	46.68926	36.506026	28.114971	31.809278	21.760619	28.748216	40.749794	23.951673	34.823914	18.896919	31.04059	30.464017	18.20592	28.410247	17.910194	12.539881	23.481421	24.902772	21.773442
YBR096W	134.780766	81.451044	126.402288	66.090133	97.43734	117.889797	107.527215	122.306446	125.413534	104.049221	110.22389	171.361744	60.780513	53.794494	52.70786	79.954073	113.505486	122.456336	74.38345	70.338463	30.37443	91.003708	61.932991	109.168537
YBR097W	11.166041	5.500997	8.381674	3.570848	6.76869	11.998516	6.703491	3.71712	6.055229	6.213542	4.828698	7.183451	4.222246	6.052653	4.946186	11.039786	9.44767	8.506687	4.17351	7.454602	5.370969	7.598888	2.509678	7.173697
YBR098W	5.226385	10.646765	6.412641	4.226973	6.875724	4.097295	3.373105	7.889798	11.605666	4.702902	8.583473	8.579892	3.991738	8.009547	5.500012	7.882418	4.352061	9.302444	6.249156	4.90803	6.125311	8.666062	7.033982	5.894472
YBR099C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR101C	75.667846	25.196116	58.123325	32.396205	43.431828	56.376915	56.719749	34.056755	32.465127	42.523154	62.24274	59.111278	55.856996	58.389652	54.42588	58.674545	72.583669	70.629805	49.588896	37.621192	20.24973	41.507423	37.007241	45.751682
YBR102C	20.15154	14.762272	17.57124	15.443026	18.164207	20.327508	17.171548	9.823988	16.618898	9.744798	22.971203	23.492509	12.017371	16.314056	11.877362	10.53888	24.564915	24.211761	10.181707	12.035029	11.465153	19.397383	7.653273	17.500971
YBR103C-A	0	4.209232	0	0	0	0	0	0	5.647489	0	0	0	9.227694	5.13293	0	8.478434	0	0	0	0	0	0	0	0
YBR103W	39.14759	27.723947	39.895216	30.378764	44.346733	34.714355	46.171852	41.871414	37.056561	26.841459	52.321732	41.030277	28.372392	20.229223	38.572753	27.450131	23.26658	32.154028	36.163391	21.657985	34.963652	25.906732	23.920949	27.718087
YBR104W	35.928373	26.453633	34.3631	17.757907	23.449012	12.11436	37.394171	14.75267	29.487135	17.882612	36.607749	52.585439	29.882806	34.197456	32.081759	27.436908	38.853136	52.622281	42.54534	27.462074	16.806138	35.788014	18.133988	28.290793
YBR105C	114.107539	51.573197	66.424783	53.11907	90.54266	86.8175	68.341385	66.191375	80.745801	62.891976	69.500404	71.423784	56.685245	63.509059	64.715844	74.224596	65.88477	65.674789	61.520107	40.190998	42.3046	45.589946	47.168472	71.075152
YBR106W	607.556177	462.322411	607.256966	364.875183	573.855967	537.18338	507.049209	466.839958	539.255329	567.096234	691.107732	632.584084	534.201143	493.644615	478.946568	568.133657	401.175958	499.352789	529.20411	453.103849	439.773487	443.869648	472.424923	546.790819
YBR107C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR108W	30.437701	20.038679	28.204335	21.082632	29.111823	28.83163	25.523082	27.25889	31.358052	29.360337	33.179513	31.284941	37.591446	13.322576	19.685361	32.020959	37.651439	21.433297	21.033709	15.390495	25.027415	35.305575	23.257636	28.089887
YBR109C	594.589219	474.366178	541.081112	295.257641	494.650714	480.097118	517.911157	513.768868	490.628843	556.357267	682.86617	541.561966	380.361255	354.119963	321.248113	355.67083	473.530967	358.64621	376.64458	456.777019	262.157583	349.085497	333.137556	480.816818
YBR109W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR110W	0	0	0	0	0	0	0	0	0	0	0	27.074308	0	0	12.279269	0	47.137825	0	0	0	0	0	0	0
YBR111C	196.618864	120.836036	184.946649	122.460922	177.16398	195.989955	180.18212	152.163935	125.835311	156.076182	183.587473	231.655254	118.755442	92.361199	94.711365	123.362955	134.592825	133.973	109.445137	187.2895	78.929429	124.259636	76.133416	131.556492
YBR111W-A	136.210257	91.46102	137.904285	96.138688	98.470763	173.168812	160.215129	135.191475	202.250547	124.52302	97.845147	126.898714	82.615854	53.910539	56.070402	119.70677	210.277974	103.129262	79.509232	82.020549	48.835472	55.738726	40.819471	126.726252
YBR112C	80.078378	45.787767	62.615496	52.477044	82.874658	69.98772	51.758389	62.289073	71.217226	60.288984	74.297222	74.394952	85.101861	65.999672	70.504938	85.319969	98.98953	78.233765	74.093776	52.895973	85.069273	82.417874	76.920643	73.83812
YBR113W	0	0	21.885704	0	0	8.371816	0	0	0	0	0	0	8.772548	0	0	0	0	8.174778	0	0	0	0	0	0
