gene_id	log2FoldChange	padj
YFL019C	2.04610290272168	0.0246606283754441
YOR177C	1.12756883335531	0.0247778552477327
YHR066W	-1.44519079111192	0.0249833169975026
YFL014W	-1.05726171829645	0.0251376693217021
YPL017C	-2.41682933192281	0.0259474688127948
YBR184W	1.51998935520601	0.0280009861900149
YDL182W	-1.11836012050639	0.0281197015731151
agat-transposable_element_gene-81	1.2679506542917	0.0283067990252868
YML043C	-1.22410428351179	0.0284681921182679
YOL164W-A	1.27519649482636	0.0304105436468463
YDR218C	1.89293883709437	0.0316503297878343
YLR307W	1.91536284132979	0.0320914126597624
YHL012W	-1.22489045236573	0.0343051521510939
YLR286C	-1.91581189745207	0.0360064607358607
YNCL0041C	-1.58423290247436	0.0363502991513049
YNCJ0003C	-1.15605147486975	0.037472397076571
YGL007W	1.98615797884919	0.0375387393586717
YFL020C	1.16741683682645	0.037869994002518
YCR104W	-1.42612087545049	0.0378730519992737
YOL165C	2.194951711775	0.0383848827565952
YFL021C-A	1.47582677268473	0.0394007583236173
YBR250W	1.8188051552157	0.0394820101928337
YLR280C	1.79409865746268	0.0398301567964138
YLR073C	-1.09328962892359	0.0400267273579112
YJR097W	-1.42447857294171	0.0410514267665949
YOL132W	1.18033601793279	0.0412627628855995
YGR109C	1.70914795325919	0.0428005103355304
YDR314C	-1.94352133352872	0.0444239402926697
YKL221W	1.10240393805655	0.0453453147267292
YDR246W-A	-1.09893205598392	0.0460109029257394
YBR209W	1.02578096823408	0.0483828306220286
YJR156C	1.33171966851286	0.0487836176997526
