gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YDR123C	18.4279156185272	0.617260748785095	0.163480357189821	3.77574871621046	0.000159527753551125	0.00097168494624616
YJL125C	12.2544660017935	-0.838053659950325	0.221915397040598	-3.7764556724156	0.000159075854403218	0.00097168494624616
YKL019W	21.4925237204502	-0.553772463850123	0.14666024104085	-3.77588677012932	0.000159439412187049	0.00097168494624616
YGR014W	56.861570941737	-0.380396720263909	0.100812284940604	-3.77331711594501	0.000161091316891007	0.000980133916023595
YBR048W	414.130851131919	-0.352285081735518	0.0934179885755477	-3.7710625877009	0.000162553892995082	0.000987950629745819
YHL048W	21.8226143226804	0.636887286960169	0.169027744171687	3.76794525704171	0.000164596784976867	0.000999273377646442
YHR110W	40.5649283365666	0.50295815126253	0.133551532361633	3.76602306516868	0.000165868475654536	0.00100589452211894
YBR071W	34.2888820504972	0.511534738440074	0.135971589864733	3.76207073072365	0.000168512373738669	0.00102081377984548
YMR309C	58.9699286520278	-0.55630134677442	0.148020382045662	-3.75827530699665	0.000171088578531181	0.00103529090821428
YLL058W	28.0074113671155	0.509046060172718	0.135456779989106	3.75799616832511	0.000171279503505556	0.00103531843522673
YKL078W	6.22676889199028	-1.4014933409818	0.373138738535648	-3.75595776113153	0.000172679818147445	0.00104264824979245
YDR232W	86.5639876467438	-0.408751835666627	0.108853643294334	-3.75505884135991	0.000173300759635808	0.00104526136783596
YOL070C	46.0042926681393	0.452396905289724	0.120798484189259	3.74505448744652	0.000180354628900773	0.00108662685850737
YPR016C	119.466694128828	-0.378782658540042	0.101152349530509	-3.74467484243455	0.000180627553335852	0.00108709215469194
YIL051C	133.219741026935	-0.301429686066157	0.0805878922060149	-3.74038429117344	0.000183739116880529	0.00110462207172223
YGL157W	56.9043916526422	-0.375727206446129	0.100496743720277	-3.73870030547386	0.000184974079354168	0.00111084433601341
YDL208W	99.0958698697801	-0.386599905938431	0.103422146463155	-3.73807660312058	0.000185433452703036	0.00111240046410947
YKL065C	107.838385082457	0.33905145719307	0.0907129787509784	3.73762896843924	0.000185763808341636	0.00111318010284551
YMR115W	24.1937547359584	0.516979268714202	0.138340295889602	3.73701144261511	0.00018622045223535	0.00111471402173208
YOL152W	6.99819448091114	-1.1747746735276	0.314873844502694	-3.73093762482247	0.000190768455436412	0.00114070911727586
YEL055C	35.6072427204553	-0.564485231276713	0.151398483189622	-3.72847349183618	0.000192643168158362	0.00115068042916097
YDR311W	24.835477734106	0.527855126750441	0.141593456728019	3.72796271062424	0.000193033930793053	0.00115075325679243
YOR050C	11.4662865967129	0.793593077336823	0.212878473953043	3.72791603866849	0.000193069673326831	0.00115075325679243
YAL035W	201.118688309435	-0.28795304102711	0.0772545471764889	-3.72732805448044	0.000193520499169841	0.00115220404382473
YLR355C	411.00908392772	-0.311972450538099	0.0837147640793096	-3.72661207337982	0.000194070799973119	0.00115424335530051
YKL212W	106.738184137927	-0.27712740121121	0.0743846979506723	-3.72559691504004	0.000194853568483474	0.00115765943628417
YMR194C-A	2.3455193415777	1.94313943748089	0.521891428834607	3.723263748209	0.000196663886804831	0.00116716655042824
YPL124W	5.57475166504578	1.14377236994246	0.307526762320653	3.71926124839133	0.000199806310350135	0.00118455075132871
YDR297W	108.520798187118	-0.322822768549755	0.0868445859529192	-3.71724690730596	0.000201405587167776	0.00119275910097761
YGL171W	11.8836620314937	-1.092200306395	0.294094484681425	-3.7137735091432	0.000204191556094461	0.00120797028126169
YIL126W	74.3173461479573	0.355976721541179	0.0959277237354758	3.71088469192491	0.000206536172588783	0.00122009294539249
YNL161W	56.8175473707275	0.370311427252183	0.0998025749555295	3.71043960957107	0.00020689964978573	0.00122009294539249
YOR385W	15.8874628518457	-0.77695845663731	0.209383284526067	-3.71069953552374	0.000206687307935102	0.00122009294539249
YBR084C-A	388.639397087521	-0.249465737054187	0.0672400080476457	-3.71007892916101	0.000207194640638445	0.00122053682793909
YJL069C	16.5188677587003	-0.933992412005737	0.251970184219003	-3.70675766619255	0.000209929641566025	0.00123533809205431
YJR134C	25.0596750612828	0.552676070836401	0.149311021991041	3.70150886027399	0.000214321170834713	0.00125984561268448
YBR078W	534.500737252143	-0.233760504658862	0.063171641415965	-3.7004025765236	0.000215257708428297	0.00126401328786384
YDR091C	43.4974630553772	-0.563286437803326	0.152240105639123	-3.69998717117661	0.000215610366075592	0.00126474718431881
YNL188W	19.1057126903092	0.648066266737749	0.175244738635431	3.69806404337164	0.000217250082942449	0.00127302131935159
YKR060W	7.08308277728293	-1.19252149325677	0.322579072920737	-3.69683464726739	0.000218304430314016	0.00127785153887709
YCL040W	1032.17147192807	-0.555100583213366	0.150179495320249	-3.69624749390484	0.000218809674685262	0.00127926473116546
YKL211C	68.1837167019867	0.35470763406959	0.0959701822667691	3.69601917691065	0.000219006437324637	0.00127926473116546
YHR088W	11.8461115747965	-0.782228210239168	0.211763752229368	-3.69387207208111	0.000220864947371234	0.00128741320319749
YPL176C	46.8912344480364	0.385959285552847	0.104479018198874	3.69413201048826	0.000220639162391604	0.00128741320319749
YNL186W	30.9236755443912	-0.648313271741785	0.175593514603428	-3.69212537949354	0.000222387776369951	0.00129493092005773
YDR391C	42.098255351499	-0.490492110335561	0.133034245783789	-3.68696125907851	0.000226947891083252	0.00132010003661515
YDL191W	117.801871724145	-0.418484577399515	0.113578463290933	-3.68454163997236	0.000229114569380219	0.00132852967944375
YOR342C	19.5192760276524	-0.661420032172604	0.179492900998193	-3.68493700026199	0.000228759217129009	0.00132852967944375
YPL183C	17.3448846635297	-0.697229872409431	0.189220284125209	-3.68475227501544	0.000228925184881903	0.00132852967944375
YGR048W	41.8462247851208	0.402597915720568	0.109398513956052	3.68010406322615	0.000233138792543333	0.00135045463251118
YGR043C	9.97312517765164	0.937822996444245	0.254947632288337	3.67849266936356	0.000234616433113401	0.00135759821452598
YKL188C	14.8036608642388	0.737550256891536	0.200585812622053	3.67698117454218	0.000236010450513259	0.00136282541850432
YNR038W	16.319427590854	-0.732660706329615	0.199254461178598	-3.67701030127957	0.000235983514298324	0.00136282541850432
YKL162C-A	1.98145762931863	2.17619240719725	0.592441011891433	3.67326428035345	0.000239471583605315	0.00138000800474905
YLR009W	29.2471233153979	-0.598417421772872	0.162912153573695	-3.67325217085274	0.000239482937277784	0.00138000800474905
YLR055C	55.1750793872558	0.438683567176633	0.119436551949241	3.6729423280996	0.000239773612681985	0.00138025121082738
YBR007C	24.126248752755	0.534354457494947	0.145501832760939	3.67249296696417	0.000240195763841232	0.00138124996701661
YGL167C	99.9831110577042	0.296853523992752	0.0808810243454208	3.67024931243417	0.000242314012290743	0.00139199000855748
YOR377W	33.8805591411437	0.524932869510794	0.143133848134093	3.66742651269334	0.000245003932301184	0.00140598847513747
YBR058C-A	33.8761343668873	0.509630708662839	0.138999034653317	3.66643343915251	0.000245956900405289	0.00141000060036262
