gene_id	score
TRINITY_DN149_c0_g1_i2	5.05144581171122
TRINITY_DN6732_c0_g1_i1	5.03309206341751
TRINITY_DN6813_c0_g1_i1	5.02378299458397
TRINITY_DN8713_c0_g1_i1	4.98850503352257
TRINITY_DN8846_c0_g1_i1	4.96346157223668
TRINITY_DN8452_c0_g1_i1	4.95773383154912
TRINITY_DN8835_c0_g1_i1	4.95362865203332
TRINITY_DN50_c0_g1_i3	4.92353278167038
TRINITY_DN4089_c0_g1_i1	4.91409952240014
TRINITY_DN2649_c0_g1_i1	4.89936735900657
TRINITY_DN9015_c0_g1_i1	4.89036218060085
TRINITY_DN2323_c0_g1_i1	4.88895873457628
TRINITY_DN8203_c0_g1_i1	4.8781857952062
TRINITY_DN5748_c0_g1_i1	4.87817214569977
TRINITY_DN4359_c0_g1_i1	4.86655261171357
TRINITY_DN7349_c0_g1_i1	4.86450783965855
TRINITY_DN815_c0_g1_i1	4.8457218584044
TRINITY_DN6537_c0_g1_i1	4.83817356202117
TRINITY_DN1834_c0_g1_i1	4.83292586291534
TRINITY_DN6879_c0_g1_i1	4.8280633482441
TRINITY_DN5618_c0_g1_i1	4.79638322278797
TRINITY_DN2551_c0_g1_i1	4.78412899468255
TRINITY_DN498_c0_g1_i1	4.78140012811006
TRINITY_DN8488_c0_g1_i1	4.77635728996132
TRINITY_DN6397_c0_g1_i1	4.77438553508664
TRINITY_DN4630_c0_g1_i1	4.77333423105241
TRINITY_DN3530_c0_g1_i1	4.76707289370792
TRINITY_DN8944_c0_g1_i1	4.76013070929898
TRINITY_DN6781_c0_g1_i1	4.73831405157137
TRINITY_DN8885_c0_g1_i1	4.73779607976454
TRINITY_DN3492_c0_g1_i1	4.72771189299374
TRINITY_DN8922_c0_g1_i1	4.72235171058101
TRINITY_DN9077_c0_g1_i1	4.71336426322866
TRINITY_DN1257_c0_g1_i1	4.71192351001209
TRINITY_DN6400_c0_g1_i1	4.71163678773359
TRINITY_DN3060_c0_g1_i1	4.70606009431356
TRINITY_DN8662_c0_g1_i1	4.70561065693213
TRINITY_DN315_c0_g1_i1	4.70401863427787
TRINITY_DN4170_c0_g1_i1	4.69569238577303
TRINITY_DN6698_c0_g1_i1	4.68054824676125
TRINITY_DN3501_c0_g1_i1	4.65849110672478
TRINITY_DN8545_c0_g1_i1	4.65316804119419
TRINITY_DN5155_c0_g1_i1	4.65299315172787
TRINITY_DN8801_c0_g1_i1	4.64425730974497
TRINITY_DN3859_c0_g1_i1	4.63029871235618
TRINITY_DN3452_c0_g1_i1	4.62835332409127
TRINITY_DN3976_c0_g1_i1	4.62647898067772
TRINITY_DN4023_c0_g1_i1	4.62556215873612
TRINITY_DN8236_c0_g1_i1	4.62355860479599
TRINITY_DN6409_c0_g1_i1	4.6189706922197
TRINITY_DN7116_c0_g1_i1	4.61776658750702
TRINITY_DN4313_c0_g1_i1	4.60786184141424
TRINITY_DN638_c0_g1_i1	4.60728062427516
TRINITY_DN2351_c0_g1_i1	4.59321525848899
TRINITY_DN4051_c0_g1_i1	4.58197234806988
TRINITY_DN2397_c0_g1_i1	4.58105591567148
TRINITY_DN6393_c0_g1_i1	4.5773685543801
TRINITY_DN4384_c0_g1_i1	4.56828564127695
TRINITY_DN203_c0_g1_i1	4.56780916844389
TRINITY_DN1145_c0_g1_i1	4.5671291281184
TRINITY_DN8160_c0_g1_i1	4.55833610589004
TRINITY_DN977_c0_g1_i1	4.55439487155482
TRINITY_DN4856_c0_g1_i1	4.54892265963592
TRINITY_DN6695_c0_g1_i1	4.54820234549913
TRINITY_DN8296_c0_g1_i1	4.54532620380441
TRINITY_DN665_c0_g1_i1	4.54466230832774
TRINITY_DN6435_c0_g1_i1	4.54257188006306
TRINITY_DN6376_c0_g1_i1	4.5350800518109
TRINITY_DN7934_c0_g1_i1	4.53246402519751
TRINITY_DN5778_c0_g1_i1	4.52333696409628
TRINITY_DN1104_c0_g1_i1	4.52220441344363
TRINITY_DN3723_c0_g1_i1	4.5200330790554
TRINITY_DN801_c0_g1_i1	4.51308062739099
TRINITY_DN8634_c0_g1_i1	4.51126908002553
TRINITY_DN4025_c0_g1_i1	4.51091792917401
TRINITY_DN5099_c0_g1_i1	4.50305401477369
TRINITY_DN1826_c0_g1_i1	4.4947713841571
TRINITY_DN3435_c0_g1_i1	4.49326053712419
TRINITY_DN5752_c0_g1_i1	4.49284173803495
TRINITY_DN593_c0_g1_i1	4.49193756266922
TRINITY_DN8440_c0_g1_i1	4.48598455541953
TRINITY_DN5840_c0_g1_i1	4.48451595315353
TRINITY_DN3500_c0_g1_i1	4.47428027754496
TRINITY_DN7009_c0_g1_i1	4.46791323267014
TRINITY_DN8262_c0_g1_i1	4.46789598603818
TRINITY_DN1929_c0_g1_i1	4.46439871899042
TRINITY_DN8231_c0_g1_i1	4.44360678813521
TRINITY_DN7369_c0_g1_i1	4.4319153534266
TRINITY_DN5855_c0_g1_i1	4.4314252623265
TRINITY_DN531_c0_g1_i1	4.4299486511987
TRINITY_DN5146_c0_g1_i1	4.42795331635357
TRINITY_DN6565_c0_g1_i1	4.41444091610489
TRINITY_DN5276_c0_g1_i1	4.41270861443324
TRINITY_DN8271_c0_g1_i1	4.40616206178435
TRINITY_DN2643_c0_g1_i1	4.39727681269279
TRINITY_DN8163_c0_g1_i1	4.38814642784429
TRINITY_DN78_c0_g1_i1	4.38221873883547
TRINITY_DN4349_c0_g1_i1	4.37707596961452
TRINITY_DN5859_c0_g1_i1	4.37590710469228
TRINITY_DN2718_c0_g1_i1	4.3694878770176
TRINITY_DN8401_c0_g1_i1	4.36255707464483
TRINITY_DN871_c0_g1_i1	4.35464342073679
TRINITY_DN787_c0_g1_i1	4.35233147637987
TRINITY_DN2562_c0_g1_i1	4.34868064242496
TRINITY_DN8833_c0_g1_i1	4.34796791232793
TRINITY_DN3935_c0_g1_i1	4.34558282285398
TRINITY_DN3560_c0_g1_i1	4.34005252846754
TRINITY_DN3137_c0_g1_i1	4.33421991503804
TRINITY_DN7518_c0_g1_i1	4.33198775495346
TRINITY_DN3525_c0_g1_i1	4.3299070534476
TRINITY_DN5046_c0_g1_i1	4.32181239809049
TRINITY_DN8063_c0_g1_i1	4.31672240554825
TRINITY_DN8708_c0_g1_i1	4.31254485453432
TRINITY_DN293_c0_g1_i1	4.31126843545956
TRINITY_DN3551_c0_g1_i1	4.30958797112632
TRINITY_DN5067_c0_g1_i1	4.30203487266231
TRINITY_DN1244_c0_g1_i1	4.28163555021852
TRINITY_DN767_c0_g1_i1	4.27762796755618
TRINITY_DN226_c0_g1_i1	4.26107978925793
TRINITY_DN397_c0_g1_i1	4.25926613738325
TRINITY_DN6990_c0_g1_i1	4.2530055050067
TRINITY_DN8158_c0_g1_i1	4.24846047970695
TRINITY_DN8542_c0_g1_i1	4.24414578008825
TRINITY_DN2316_c0_g1_i1	4.24021134947725
TRINITY_DN2067_c0_g1_i1	4.23713513818212
TRINITY_DN5907_c0_g1_i1	4.23534562025622
TRINITY_DN4993_c0_g1_i1	4.23440472248599
TRINITY_DN3632_c0_g1_i1	4.22717066018477
TRINITY_DN8001_c0_g1_i1	4.22208939668489
TRINITY_DN5259_c0_g1_i1	4.21947032518461
TRINITY_DN8760_c0_g1_i1	4.21813730276889
TRINITY_DN8134_c0_g1_i1	4.21397928736953
TRINITY_DN4101_c0_g1_i1	4.21270454535606
TRINITY_DN6733_c0_g1_i1	4.20155195939825
TRINITY_DN5683_c0_g1_i1	4.18870296804513
TRINITY_DN6381_c0_g1_i1	4.18813672915509
TRINITY_DN5821_c0_g1_i1	4.18787731764374
TRINITY_DN1950_c0_g1_i1	4.17093160584401
TRINITY_DN8026_c0_g1_i1	4.15907484537868
TRINITY_DN9294_c0_g1_i1	4.15439871935931
TRINITY_DN7952_c0_g1_i1	4.15297498449062
TRINITY_DN8394_c0_g1_i1	4.14782345695728
TRINITY_DN730_c0_g1_i1	4.14700340166656
TRINITY_DN5881_c0_g1_i1	4.14690205401805
TRINITY_DN6404_c0_g1_i1	4.14542455037093
TRINITY_DN1782_c0_g1_i1	4.14446006859775
TRINITY_DN899_c0_g1_i1	4.14381214840492
TRINITY_DN5152_c0_g1_i1	4.13806358176763
TRINITY_DN5122_c0_g1_i1	4.13405181257444
TRINITY_DN5120_c0_g1_i1	4.12878467749771
TRINITY_DN129_c0_g1_i1	4.12499628150263
TRINITY_DN7332_c0_g1_i1	4.1216281199528
TRINITY_DN31_c0_g1_i1	4.12064668088761
TRINITY_DN7948_c0_g1_i1	4.11904032639708
TRINITY_DN2689_c0_g1_i1	4.11529518049845
TRINITY_DN435_c0_g1_i1	4.11007827235617
TRINITY_DN1882_c0_g1_i1	4.0986697541634
TRINITY_DN68_c0_g1_i2	4.09707421976277
TRINITY_DN6429_c0_g1_i1	4.08820479849349
TRINITY_DN15_c0_g1_i3	4.08188836875011
TRINITY_DN2176_c0_g1_i1	4.08072131117951
TRINITY_DN7136_c0_g1_i1	4.07305282093492
TRINITY_DN3497_c0_g1_i1	4.05660380287177
TRINITY_DN7491_c0_g1_i1	4.05296408061099
TRINITY_DN6922_c0_g1_i1	4.05014872415651
TRINITY_DN3820_c0_g1_i1	4.04793696257355
TRINITY_DN6687_c0_g1_i1	4.04297506111211
TRINITY_DN2576_c0_g1_i1	4.03713746725249
TRINITY_DN333_c0_g1_i1	4.03670521952653
TRINITY_DN511_c0_g1_i1	4.02969861820788
TRINITY_DN2262_c0_g1_i1	4.02882595773844
TRINITY_DN4034_c0_g1_i1	4.02492973429732
TRINITY_DN6577_c0_g1_i1	4.01619641465772
TRINITY_DN8568_c0_g1_i1	4.00839776014803
TRINITY_DN8504_c0_g1_i1	4.00665323226109
TRINITY_DN2304_c0_g1_i1	3.99426987589802
TRINITY_DN6818_c0_g1_i1	3.99399232841579
TRINITY_DN2221_c0_g1_i1	3.98761800993367
TRINITY_DN652_c0_g1_i1	3.9816124432315
TRINITY_DN8051_c0_g1_i1	3.96689717638587
TRINITY_DN7020_c0_g1_i1	3.95662979665878
TRINITY_DN187_c0_g1_i1	3.94786915654076
TRINITY_DN6970_c0_g1_i1	3.94769090981571
TRINITY_DN8188_c0_g1_i1	3.94719330592882
TRINITY_DN7097_c0_g1_i1	3.94433430320261
TRINITY_DN2069_c0_g1_i1	3.93926424915894
TRINITY_DN4553_c0_g1_i1	3.93765082969342
TRINITY_DN355_c0_g1_i1	3.93340555570965
TRINITY_DN5379_c0_g1_i1	3.93131302269154
TRINITY_DN7746_c0_g1_i1	3.9198940718543
TRINITY_DN495_c0_g1_i1	3.91877236614071
TRINITY_DN1990_c0_g1_i1	3.91872870292291
TRINITY_DN1852_c0_g1_i1	3.91787086089267
TRINITY_DN8551_c1_g1_i1	3.91634863190004
TRINITY_DN6486_c0_g1_i1	3.91043444392447
TRINITY_DN1868_c0_g1_i1	3.90916572694501
TRINITY_DN7375_c0_g1_i1	3.90881839360378
TRINITY_DN7955_c0_g1_i1	3.90829536060722
TRINITY_DN8018_c1_g1_i1	3.89080126759287
TRINITY_DN4069_c0_g1_i1	3.88715638480936
TRINITY_DN2226_c0_g1_i1	3.88644890854307
TRINITY_DN3966_c0_g1_i1	3.88637449940505
TRINITY_DN7022_c0_g1_i1	3.88592528542134
TRINITY_DN1005_c0_g1_i1	3.87042037228179
TRINITY_DN4180_c0_g1_i1	3.86787292395299
TRINITY_DN3376_c0_g1_i1	3.86686841260516
TRINITY_DN2261_c0_g1_i1	3.8575817886558
TRINITY_DN1512_c0_g1_i1	3.85484892278791
TRINITY_DN6796_c0_g1_i1	3.85295834380838
