gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN8848_c0_g1_i1	1.57728749408853	-0.30999873150752	0.555417967446788	-0.558135943877653	0.576751557791528	0.755941865454204
TRINITY_DN6240_c0_g1_i1	0.967413772145378	-0.375736219087594	0.673954433896699	-0.557509825872272	0.577179147585624	0.756192218362966
TRINITY_DN5573_c0_g1_i1	0.641378514287015	0.474674586817356	0.851312802704389	0.557579523424814	0.577131542203815	0.756192218362966
TRINITY_DN4538_c0_g1_i1	0.820942936038023	-0.428404504444689	0.768249018996439	-0.557637554818244	0.57709190654707	0.756192218362966
TRINITY_DN3700_c0_g1_i1	5.95427883992947	-0.153003888408386	0.274547010778871	-0.557295772313546	0.577325363729428	0.756280452568509
TRINITY_DN7961_c0_g1_i1	20.7597736475256	0.0875194495360992	0.157084151337963	0.557150093059375	0.577424884588803	0.756307501478217
TRINITY_DN6273_c0_g1_i1	1.25487103602547	-0.342135279876371	0.615944214078076	-0.555464719136079	0.578576835618827	0.756525551578108
TRINITY_DN9292_c0_g1_i1	1.01252445728669	-0.382311593875336	0.687738468618999	-0.555896770821951	0.578281425884935	0.756525551578108
TRINITY_DN3174_c0_g1_i1	0.617703354545798	0.473525983953575	0.852444780384742	0.555491680927243	0.578558398769299	0.756525551578108
TRINITY_DN2954_c0_g1_i1	0.863973512710633	-0.39864645254181	0.716862821116397	-0.556098657649707	0.578143412703419	0.756525551578108
TRINITY_DN4386_c0_g1_i1	11.2138329082177	-0.220715426947956	0.397394756182338	-0.555405987407354	0.578616998151408	0.756525551578108
TRINITY_DN5659_c0_g1_i1	21.5148844477539	-0.0811400488094932	0.146011805282629	-0.555708825409246	0.578409922406426	0.756525551578108
TRINITY_DN4044_c0_g1_i1	7.29660266892291	0.144205206822134	0.259457950803649	0.555794133020288	0.57835159672675	0.756525551578108
TRINITY_DN367_c0_g1_i1	7.39573574135343	0.154433510822402	0.277533633651611	0.556449713104908	0.577903462272982	0.756525551578108
TRINITY_DN4717_c0_g1_i1	0.937223183344015	-0.376500833041186	0.677524222050419	-0.555700919299632	0.578415328033837	0.756525551578108
TRINITY_DN3559_c0_g1_i1	1.11471822029984	0.370535318994128	0.66643858623304	0.55599319524479	0.57821550661876	0.756525551578108
TRINITY_DN7772_c0_g1_i1	0.772754400239828	-0.413162898883701	0.742225390932401	-0.556654223812899	0.577763698461751	0.756525551578108
TRINITY_DN5622_c0_g1_i1	34.4627921830168	-0.0636955552993053	0.114632200028304	-0.555651512259016	0.57844910954195	0.756525551578108
TRINITY_DN4635_c0_g1_i1	1.11387254130194	-0.377643281242173	0.678588796626299	-0.556512696819753	0.577860417139549	0.756525551578108
TRINITY_DN9266_c0_g1_i1	1.38660521122543	-0.320387892430998	0.577154814296879	-0.555116035584512	0.578815295175941	0.756578498560809
TRINITY_DN5441_c0_g1_i1	11.3641042726356	0.11773137217255	0.212048914669825	0.555208558156814	0.578752015848265	0.756578498560809
TRINITY_DN6244_c0_g1_i1	2.02512463894092	-0.253943930864736	0.457692978715301	-0.554834665756796	0.579007753521196	0.756623786933054
TRINITY_DN7441_c0_g1_i1	2.31631265959746	0.252194689358123	0.454539720246984	0.55483531608874	0.579007308656301	0.756623786933054
TRINITY_DN7266_c0_g1_i1	1.18821753396123	0.333306896143661	0.600896075967482	0.554683096585404	0.579111440032875	0.756656165482386
TRINITY_DN1977_c0_g1_i1	232.194512977729	-0.0435636095424951	0.0787144338427069	-0.553438644169724	0.579963083321619	0.757459276215065
TRINITY_DN7898_c0_g1_i1	0.675900533951269	0.472125254372447	0.852906182760493	0.553548870808252	0.579887625822389	0.757459276215065
TRINITY_DN1437_c0_g1_i1	1.46494928831963	0.300910003103111	0.54359476623195	0.553555740039473	0.579882923527019	0.757459276215065
TRINITY_DN5829_c0_g1_i1	30.9768026229998	-0.0706946539825794	0.127792523827158	-0.55319866816462	0.580127378851509	0.757570670816712
TRINITY_DN8862_c0_g1_i1	6.77143252784431	0.146640291310783	0.265253883074701	0.552829951482692	0.580379857018967	0.757797174421961
TRINITY_DN9508_c0_g1_i1	0.704331064749332	-0.425565375995405	0.770315402247827	-0.552456013151988	0.580635963270394	0.757845344046603
TRINITY_DN6112_c0_g1_i1	0.693102978685393	-0.425724755298304	0.770640315688913	-0.552429903589625	0.580653847399144	0.757845344046603
TRINITY_DN9119_c0_g1_i1	1.19752755939555	0.347392398223116	0.628647901467497	0.552602494038671	0.58053563381625	0.757845344046603
TRINITY_DN3172_c0_g1_i1	2.97906029684768	-0.210186248009717	0.380653576600196	-0.55217200344469	0.580830513753251	0.757939471334669
TRINITY_DN5574_c0_g1_i1	172.716842433379	-0.0384759242297375	0.0697049465831865	-0.551982694424993	0.580960209934952	0.757939471334669
TRINITY_DN176_c0_g1_i1	48.2681531937157	-0.066895257432777	0.121191784397491	-0.551978484064323	0.580963094619858	0.757939471334669
TRINITY_DN5664_c0_g1_i1	177.282144162897	-0.0555450500630177	0.100709268029567	-0.551538613573383	0.581264504250427	0.758126405230868
TRINITY_DN5318_c0_g1_i1	173.338815422879	-0.0600598720815898	0.108891767018938	-0.551555675197599	0.581252811859702	0.758126405230868
TRINITY_DN6283_c0_g1_i1	1.10901707464142	0.384925817211553	0.698251173708984	0.551271278452561	0.581447724310338	0.758239576453424
TRINITY_DN1207_c0_g1_i1	1.02580236684254	-0.367197429811641	0.66634031489129	-0.551065906722974	0.581588495652825	0.758239576453424
TRINITY_DN3932_c0_g1_i1	2.11815241356347	-0.249390216990308	0.452483522051839	-0.551158671722274	0.581524908231341	0.758239576453424
TRINITY_DN281_c0_g1_i1	9.27969781796074	0.125254237073832	0.227466673699924	0.55064873916022	0.581874490764153	0.758509311030107
TRINITY_DN3129_c0_g1_i1	0.934549837324806	0.379061786866076	0.688721023821886	0.550385096076445	0.582055268887252	0.758548088368204
TRINITY_DN2540_c0_g1_i1	1.16529948179884	-0.337301942888701	0.612858820591523	-0.550374623903008	0.58206245012131	0.758548088368204
TRINITY_DN6339_c0_g1_i1	0.851988285491288	-0.386784621853498	0.703333214257509	-0.549930835076255	0.582366813850142	0.758841605925943
TRINITY_DN6366_c0_g1_i1	0.772272334647789	-0.406021264380725	0.739166931245166	-0.549295764214939	0.58280249376406	0.75930612944342
TRINITY_DN6281_c0_g1_i1	0.84219379683123	-0.393316282394955	0.716341062455399	-0.549062873831059	0.582962302479413	0.759393216703618
TRINITY_DN7769_c0_g1_i1	0.710410446810514	-0.442980213937988	0.806933344970314	-0.548967540750574	0.583027725661908	0.759393216703618
TRINITY_DN2818_c0_g1_i1	4.77493505339837	0.166628419489899	0.303934600584234	0.548237743151322	0.583528669220313	0.759551115309598
TRINITY_DN390_c0_g1_i1	12.2104506447156	-0.117295339910782	0.213946343909339	-0.548246526523898	0.583522638994958	0.759551115309598
TRINITY_DN4093_c0_g1_i1	4.41201082636057	0.175853661021977	0.320729458883991	0.548292824843334	0.583490853358889	0.759551115309598
TRINITY_DN5688_c0_g1_i1	5.28490459337526	-0.168465305432929	0.307137068662664	-0.548502029294155	0.58334723625111	0.759551115309598
TRINITY_DN8216_c0_g1_i1	1.21246143931259	0.326401502157096	0.595390729780102	0.548213947297511	0.583545006412119	0.759551115309598
TRINITY_DN4672_c0_g1_i1	1.46676537810054	0.297349138250398	0.542568512706823	0.548039798267966	0.583664576001095	0.75960363996668
TRINITY_DN2866_c0_g1_i1	0.934402724379231	-0.380490332461879	0.694775222795899	-0.547645223919642	0.583935530395132	0.759647826212128
TRINITY_DN9504_c0_g1_i1	1.12562922801991	0.364754364661917	0.666042519014776	0.547644263314404	0.583936190114672	0.759647826212128
TRINITY_DN9417_c0_g1_i1	0.931453926733111	-0.371088143781785	0.677448738017982	-0.547773023930166	0.583847763653765	0.759647826212128
TRINITY_DN1281_c0_g1_i1	2.21112124221205	-0.252286806398869	0.461141394815381	-0.547092083329176	0.584315470878773	0.759935564889733
TRINITY_DN7082_c0_g1_i1	66.7475943947084	-0.057595301437612	0.105275446372722	-0.547091495900184	0.58431587443237	0.759935564889733
TRINITY_DN5424_c0_g1_i1	7.94403031902573	0.134814750192606	0.246591837860717	0.54671213517113	0.584576515799299	0.760171441551326
TRINITY_DN4092_c0_g1_i1	9.37399520560951	-0.124705308462236	0.228269999756024	-0.546306166362298	0.584855498241236	0.760431101374267
TRINITY_DN248_c0_g1_i1	0.933836443126948	-0.374086433207533	0.685046218960693	-0.54607473605952	0.58501456522604	0.760534797444752
TRINITY_DN7681_c0_g1_i1	1.40070245085261	-0.320644129209854	0.587420929245232	-0.545850706446304	0.5851685647089	0.760631878404995
TRINITY_DN8546_c0_g1_i1	29.7841343389876	-0.072584444179969	0.133029819911808	-0.545625366012588	0.585323484257555	0.760730128835144
TRINITY_DN4727_c0_g1_i1	2.86135719224929	-0.236269113701318	0.433952617416987	-0.544458321527499	0.586126121655289	0.761463674373738
TRINITY_DN305_c0_g1_i1	11.0739069930411	-0.118054883724424	0.216764821642592	-0.544621967853604	0.586013542766118	0.761463674373738
TRINITY_DN7274_c0_g1_i1	1.46446401121324	0.297434679638734	0.546192749757152	0.544559919132905	0.586056227395746	0.761463674373738
TRINITY_DN6772_c0_g1_i1	78.4157788140037	-0.0578115470168263	0.106367950005101	-0.543505322929078	0.586781926952728	0.761980474259212
TRINITY_DN3764_c0_g1_i1	2.46979552790459	0.229075871612258	0.421546054218699	0.543418374622984	0.586841777286921	0.761980474259212
TRINITY_DN3944_c0_g1_i1	0.952117390679057	-0.385307448516698	0.708679593846579	-0.543697676442639	0.586649531639199	0.761980474259212
TRINITY_DN8816_c0_g1_i1	8.85207994668793	-0.120739114650604	0.222174924704941	-0.54344168141815	0.586825733919719	0.761980474259212
TRINITY_DN6716_c0_g1_i1	10.467655584901	-0.110577221942473	0.203602943284493	-0.543102276217907	0.587059385515062	0.762159822326554
TRINITY_DN9487_c0_g1_i1	0.910988644171161	0.396745260347337	0.730772784279196	0.542911926774436	0.587190443760921	0.7622267720622
TRINITY_DN4565_c0_g1_i1	0.700223275879245	-0.437629790959393	0.806828014637208	-0.542407778386543	0.587537622389494	0.762574209676889
TRINITY_DN6674_c0_g1_i1	5.03357265835043	-0.190510485894499	0.351421013720291	-0.542114667184169	0.587739515236292	0.762712895042863
TRINITY_DN2537_c0_g1_i1	4.95114523967312	0.169322206256164	0.312390086197254	0.54202170215238	0.587803555570628	0.762712895042863
TRINITY_DN2621_c0_g1_i1	12.7730139192783	-0.109680181579558	0.202402134860467	-0.541892414599134	0.58789262257449	0.76272525475129
